ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-998-1-1,psi,Proto-Siouan,,sio,998,"chest, breast",*awą́•ke {or} *i-wą́•ke,,
pch-998-1-1,pch,Proto-Crow-Hidatsa,,,998,"chest, breast",*í•waki,,
pmv-998-1-1,pmv,Proto-Mississipi-Valley,,,998,"chest, breast",*mą́•ke; mą́ke,,
cr-998-1-1,cr,Crow,crow1244,cro,998,"chest, breast",í•waʻkurù•c,l[135],
hi-998-1-1,hi,Hidatsa,hida1246,hid,998,"chest, breast",í•waki,j,
pda-998-1-1,pda,Proto-Dakota,,,998,"chest, breast",*mąk-,,
pwc-998-1-1,pwc,Proto-Hoocąk-Chiwere,,,998,"chest, breast",*mą́•ke,,
pdh-998-1-1,pdh,Proto-Dhegiha,,,998,"chest, breast",*mą́•ke,,
pbo-998-1-1,pbo,Proto-Biloxi-Ofo,,,998,"chest, breast",*amą́ki,,
la-998-1-1,la,Lakota,lako1247,lkt,998,"chest, breast",makhú,c,
st-998-1-1,st,Stoney,ston1242,sto,998,"chest, breast",mąkhú,pas,
ch-998-1-1,ch,Chiwere,iowa1245,iow,998,"chest, breast",mą́•ŋe,rr,
wi-998-1-1,wi,Hoocąk,hoch1243,win,998,"chest, breast",mą́ąk,km[1971],
wi-998-1-2,wi,Hoocąk,hoch1243,win,998,"chest, breast",mąąk,,
op-998-1-1,op,Omaha-Ponca,omah1247,oma,998,"chest, breast",mą́•ge,c,
ks-998-1-1,ks,Kanza/Kaw,kans1243,ksk,998,"chest, breast",mą́ge,rr,
os-998-1-1,os,Osage,osag1243,osa,998,"chest, breast",moⁿ´ge,lf[97b],
qu-998-1-1,qu,Quapaw,quap1242,qua,998,"chest, breast","mą́ke, mąį́ke, moį́ke",jod,
bi-998-1-1,bi,Biloxi,bilo1248,bll,998,"chest, breast","mạk, amáñgiyáⁿ",ds[229a],
bi-998-1-2,bi,Biloxi,bilo1248,bll,998,"chest, breast",máñgiahóya,,
bi-998-1-3,bi,Biloxi,bilo1248,bll,998,"chest, breast",tamáñk,,
of-998-1-1,of,Ofo,ofoo1242,ofo,998,"chest, breast","amô´ñki, mô´ñki",ds[321a],
