ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psc-154-1-1,psc,Proto-Siouan-Catawba,,,154,ten (2),*pi-,,
psi-154-1-1,psi,Proto-Siouan,,sio,154,ten (2),*piraka (?),,
pch-154-1-1,pch,Proto-Crow-Hidatsa,,,154,ten (2),*piraka,,
ca-154-1-1,ca,Catawba,cata1286,chc,154,ten (2),pičanə,sp[106],
ca-154-1-2,ca,Catawba,cata1286,chc,154,ten (2),picə,voorhis[77],
wo-154-1-1,wo,Woccon,wocc1242,xwc,154,ten (2),[†pi ~ †wi-; Tonne hauk pea; Wiinnop],,
cr-154-1-1,cr,Crow,crow1244,cro,154,ten (2),pilaká,gg[53];dec[82],
hi-154-1-1,hi,Hidatsa,hida1246,hid,154,ten (2),píraka,j,
ma-154-1-1,ma,Mandan,mand1446,mhq,154,ten (2),pirák,c,
tu-154-1-1,tu,Tutelo,tute1247,tta,154,ten (2),"pōtsk; putçk, būtçk’, putskai, putçka, etc.",n;hale,
tu-154-1-2,tu,Tutelo,tute1247,tta,154,ten (2),"putck, putckaiⁿ",hewitt,
tu-154-1-3,tu,Tutelo,tute1247,tta,154,ten (2),bitská’,sapir,
tu-154-1-4,tu,Tutelo,tute1247,tta,154,ten (2),butsk,frachtenberg,
sp-154-1-1,sp,Saponi,tute1247,tta,154,ten (2),-bosque,fontaine,
