ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-689-1-1,psi,Proto-Siouan,,sio,689,"hole, hollow",*xʔote,,
pmv-689-1-1,pmv,Proto-Mississipi-Valley,,,689,"hole, hollow",*o-xʔóte,,
pda-689-1-1,pda,Proto-Dakota,,,689,"hole, hollow",*oxʔót-pa-ya,,
pdh-689-1-1,pdh,Proto-Dhegiha,,,689,"hole, hollow",*o-xʔóte,,
la-689-1-1,la,Lakota,lako1247,lkt,689,"hole, hollow",oḣ’ókpaya,b[376b],
op-689-1-1,op,Omaha-Ponca,omah1247,oma,689,"hole, hollow",oʔóde,,
ks-689-1-1,ks,Kanza/Kaw,kans1243,ksk,689,"hole, hollow",okʔóǰe,rr,
os-689-1-1,os,Osage,osag1243,osa,689,"hole, hollow",uḳ’údse,lf[173b],
qu-689-1-1,qu,Quapaw,quap1242,qua,689,"hole, hollow",oxʔótte,rr,
bi-689-1-1,bi,Biloxi,bilo1248,bll,689,"hole, hollow",xotká,ds[222b],
