ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-198-1-1,psi,Proto-Siouan,,sio,198,"stomach, paunch",*a-į́•xe,,
pch-198-1-1,pch,Proto-Crow-Hidatsa,,,198,"stomach, paunch",*í•xi,,
pmv-198-1-1,pmv,Proto-Mississipi-Valley,,,198,"stomach, paunch",*nį́•ɣa ~ nį́•xe,,
cr-198-1-1,cr,Crow,crow1244,cro,198,"stomach, paunch",íaxa,gg[71];dec[104],
hi-198-1-1,hi,Hidatsa,hida1246,hid,198,"stomach, paunch",í•xi,j,
ma-198-1-1,ma,Mandan,mand1446,mhq,198,"stomach, paunch",é•xi,c,
pda-198-1-1,pda,Proto-Dakota,,,198,"stomach, paunch",*niɣé,,
pwc-198-1-1,pwc,Proto-Hoocąk-Chiwere,,,198,"stomach, paunch",*nį́•xa,,
pdh-198-1-1,pdh,Proto-Dhegiha,,,198,"stomach, paunch",*nį́ɣa,,
la-198-1-1,la,Lakota,lako1247,lkt,198,"stomach, paunch",niɣé,c,
da-198-1-1,da,Dakota,dako1258,dak,198,"stomach, paunch",niġé,r[340b],
ch-198-1-1,ch,Chiwere,iowa1245,iow,198,"stomach, paunch",nį́•xa,c;rr;jdh,
wi-198-1-1,wi,Hoocąk,hoch1243,win,198,"stomach, paunch",nįįxá,km[2359],
wi-198-1-2,wi,Hoocąk,hoch1243,win,198,"stomach, paunch",nįįxa,,
op-198-1-1,op,Omaha-Ponca,omah1247,oma,198,"stomach, paunch",níxa,c;rr,
ks-198-1-1,ks,Kanza/Kaw,kans1243,ksk,198,"stomach, paunch",nį́ɣa,rr,
qu-198-1-1,qu,Quapaw,quap1242,qua,198,"stomach, paunch",ttaníɣa,jod,
bi-198-1-1,bi,Biloxi,bilo1248,bll,198,"stomach, paunch","yíxyaⁿ, ayíxi, ayíxiyaⁿ",ds[293a],
