ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-838-1-1,psi,Proto-Siouan,,sio,838,find by seeking,*ire,,
pch-838-1-1,pch,Proto-Crow-Hidatsa,,,838,find by seeking,*kí•re,,
pmv-838-1-1,pmv,Proto-Mississipi-Valley,,,838,find by seeking,*íre,,
ca-838-1-1,ca,Catawba,cata1286,chc,838,find by seeking,na•ni,ks,
ca-838-1-2,ca,Catawba,cata1286,chc,838,find by seeking,ka•niʔ,fs,
cr-838-1-1,cr,Crow,crow1244,cro,838,find by seeking,číili,rg,
hi-838-1-1,hi,Hidatsa,hida1246,hid,838,find by seeking,kí•re,j,
hi-838-1-2,hi,Hidatsa,hida1246,hid,838,find by seeking,kí•ri,,
ma-838-1-1,ma,Mandan,mand1446,mhq,838,find by seeking,kixkaráʔroʔš,c,
pda-838-1-1,pda,Proto-Dakota,,,838,find by seeking,*iyé-,,
pdh-838-1-1,pdh,Proto-Dhegiha,,,838,find by seeking,*íre,,
la-838-1-1,la,Lakota,lako1247,lkt,838,find by seeking,iyé_ya,c,
st-838-1-1,st,Stoney,ston1242,sto,838,find by seeking,ye_ya,pas,
ch-838-1-1,ch,Chiwere,iowa1245,iow,838,find by seeking,iró•gre,rr,
ch-838-1-2,ch,Chiwere,iowa1245,iow,838,find by seeking,uglé,marsh,
op-838-1-1,op,Omaha-Ponca,omah1247,oma,838,find by seeking,íðe,rr,
ks-838-1-1,ks,Kanza/Kaw,kans1243,ksk,838,find by seeking,íye,rr,
os-838-1-1,os,Osage,osag1243,osa,838,find by seeking,íthe,lf[79a],
qu-838-1-1,qu,Quapaw,quap1242,qua,838,find by seeking,íde,jod,
bi-838-1-1,bi,Biloxi,bilo1248,bll,838,find by seeking,iⁿdáhi,ds[201b],
bi-838-1-2,bi,Biloxi,bilo1248,bll,838,find by seeking,"da, dadi",ds[180a],
of-838-1-1,of,Ofo,ofoo1242,ofo,838,find by seeking,ā´kde,ds[319b];ssf,
tu-838-1-1,tu,Tutelo,tute1247,tta,838,find by seeking,inēwa,h,
