ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-979-1-1,psi,Proto-Siouan,,sio,979,collective suffix,*-sa,,
pch-979-1-1,pch,Proto-Crow-Hidatsa,,,979,collective suffix,*-ca,,
pma-979-1-1,pma,Pre-Mandan,,,979,collective suffix,*-ša,,
pmv-979-1-1,pmv,Proto-Mississipi-Valley,,,979,collective suffix,*za• (?),,
pse-979-1-1,pse,Proto-Southeastern,,,979,collective suffix,"*-sa, *-xa",,
cr-979-1-1,cr,Crow,crow1244,cro,979,collective suffix,-ta,rg,
cr-979-1-2,cr,Crow,crow1244,cro,979,collective suffix,duupta,rg,
cr-979-1-3,cr,Crow,crow1244,cro,979,collective suffix,-ta,rg,
cr-979-1-4,cr,Crow,crow1244,cro,979,collective suffix,é•tko,,
hi-979-1-1,hi,Hidatsa,hida1246,hid,979,collective suffix,-ca,j,
hi-979-1-2,hi,Hidatsa,hida1246,hid,979,collective suffix,nu•páca,j,
hi-979-1-3,hi,Hidatsa,hida1246,hid,979,collective suffix,é•ca,,
ma-979-1-1,ma,Mandan,mand1446,mhq,979,collective suffix,-ša {in} rų́pša,h[192],
pda-979-1-1,pda,Proto-Dakota,,,979,collective suffix,*-za,,
pdh-979-1-1,pdh,Proto-Dhegiha,,,979,collective suffix,*za•-,,
la-979-1-1,la,Lakota,lako1247,lkt,979,collective suffix,óza,b[421b],
ks-979-1-1,ks,Kanza/Kaw,kans1243,ksk,979,collective suffix,za•nį́,rr,
os-979-1-1,os,Osage,osag1243,osa,979,collective suffix,zanį,rr,
qu-979-1-1,qu,Quapaw,quap1242,qua,979,collective suffix,zanį́,rr,
bi-979-1-1,bi,Biloxi,bilo1248,bll,979,collective suffix,ĕ´xa,ds[218b],
bi-979-1-2,bi,Biloxi,bilo1248,bll,979,collective suffix,éṭixya,ds[257b],
bi-979-1-3,bi,Biloxi,bilo1248,bll,979,collective suffix,"soⁿ´sa, soⁿsá",,
of-979-1-1,of,Ofo,ofoo1242,ofo,979,collective suffix,"nû´fha, nû´fhá",ds[327a],
tu-979-1-1,tu,Tutelo,tute1247,tta,979,collective suffix,noñsa,h,
