ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
pmv-804-1-1,pmv,Proto-Mississipi-Valley,,,804,forget,*krų́rį,,
pwc-804-1-1,pwc,Proto-Hoocąk-Chiwere,,,804,forget,*krų́nį,,
pdh-804-1-1,pdh,Proto-Dhegiha,,,804,forget,*krǫ́rį,,
la-804-1-1,la,Lakota,lako1247,lkt,804,forget,gnų́nį́,art;b[162b],
ch-804-1-1,ch,Chiwere,iowa1245,iow,804,forget,églųñį,marsh,
wi-804-1-1,wi,Hoocąk,hoch1243,win,804,forget,wakíkųnųnį́,km[3359],
wi-804-1-2,wi,Hoocąk,hoch1243,win,804,forget,wakikųnųnį,,
op-804-1-1,op,Omaha-Ponca,omah1247,oma,804,forget,gthoⁿthiⁿ,sw[100],
ks-804-1-1,ks,Kanza/Kaw,kans1243,ksk,804,forget,lǫ́yį,,
os-804-1-1,os,Osage,osag1243,osa,804,forget,ágthoⁿthiⁿ,lf[270b],
qu-804-1-1,qu,Quapaw,quap1242,qua,804,forget,ákdąnį,jod,
