ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-226-1-1,psi,Proto-Siouan,,sio,226,squeeze (8),*srí,,
pmv-226-1-1,pmv,Proto-Mississipi-Valley,,,226,squeeze (8),*-srí,,
pda-226-1-1,pda,Proto-Dakota,,,226,squeeze (8),*-slí,,
pwc-226-1-1,pwc,Proto-Hoocąk-Chiwere,,,226,squeeze (8),*srí,,
la-226-1-1,la,Lakota,lako1247,lkt,226,squeeze (8),slí,b[457a],
la-226-1-2,la,Lakota,lako1247,lkt,226,squeeze (8),"sli, iná-",b[226],
la-226-1-3,la,Lakota,lako1247,lkt,226,squeeze (8),"sli, ípu-",b[232],
la-226-1-4,la,Lakota,lako1247,lkt,226,squeeze (8),"slí, ka-",b[289],
la-226-1-5,la,Lakota,lako1247,lkt,226,squeeze (8),"slí, pa-",b[433],
la-226-1-6,la,Lakota,lako1247,lkt,226,squeeze (8),"slí, wa-",b[549],
la-226-1-7,la,Lakota,lako1247,lkt,226,squeeze (8),"slí, wo-",b[608],
la-226-1-8,la,Lakota,lako1247,lkt,226,squeeze (8),"slí, ya-",b[627],
la-226-1-9,la,Lakota,lako1247,lkt,226,squeeze (8),"slí, yu-",b[650],
da-226-1-1,da,Dakota,dako1258,dak,226,squeeze (8),ka-sdí,r[265b],
ch-226-1-1,ch,Chiwere,iowa1245,iow,226,squeeze (8),waθríθri,jgt[86],
ch-226-1-2,ch,Chiwere,iowa1245,iow,226,squeeze (8),wathríthri,marsh,
ch-226-1-3,ch,Chiwere,iowa1245,iow,226,squeeze (8),θlíθli,,
wi-226-1-1,wi,Hoocąk,hoch1243,win,226,squeeze (8),-siri,km[2853],
wi-226-1-2,wi,Hoocąk,hoch1243,win,226,squeeze (8),-siri,km[2563],
wi-226-1-3,wi,Hoocąk,hoch1243,win,226,squeeze (8),"sirí, ra-",km[2719],
wi-226-1-4,wi,Hoocąk,hoch1243,win,226,squeeze (8),rasiri,km[1390],
wi-226-1-5,wi,Hoocąk,hoch1243,win,226,squeeze (8),"sirí, ru-",,
wi-226-1-6,wi,Hoocąk,hoch1243,win,226,squeeze (8),rusiri,,
wi-226-1-7,wi,Hoocąk,hoch1243,win,226,squeeze (8),"sirí, hokiwú-",,
wi-226-1-8,wi,Hoocąk,hoch1243,win,226,squeeze (8),hokiwusiri,,
qu-226-1-1,qu,Quapaw,quap1242,qua,226,squeeze (8),distítte,jod,
bi-226-1-1,bi,Biloxi,bilo1248,bll,226,squeeze (8),"sĭ´nĭhoⁿ´, siⁿhuⁿni´, sûⁿ´nihoⁿni´, sinhúni",ds[256a],
