ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-1146-1-1,psi,Proto-Siouan,,sio,1146,autumn,*wahtą́•(-re),rr,
pch-1146-1-1,pch,Proto-Crow-Hidatsa,,,1146,autumn,*watá•,,
pma-1146-1-1,pma,Pre-Mandan,,,1146,autumn,*ptą•re,,
pmv-1146-1-1,pmv,Proto-Mississipi-Valley,,,1146,autumn,*ptą́•-,,
cr-1146-1-1,cr,Crow,crow1244,cro,1146,autumn,basáa,rg;gg[28];dec[37],
hi-1146-1-1,hi,Hidatsa,hida1246,hid,1146,autumn,watá•,j,
hi-1146-1-2,hi,Hidatsa,hida1246,hid,1146,autumn,matá•,,
ma-1146-1-1,ma,Mandan,mand1446,mhq,1146,autumn,ptą́ ~ ptą́re,h[156],
ma-1146-2-1,ma,Mandan,mand1446,mhq,1146,autumn,ptą́roʔš,h[156],
pda-1146-1-1,pda,Proto-Dakota,,,1146,autumn,*ptą́-,,
pwc-1146-1-1,pwc,Proto-Hoocąk-Chiwere,,,1146,autumn,*thą́•nį,,
pdh-1146-1-1,pdh,Proto-Dhegiha,,,1146,autumn,*htą́•,,
la-1146-1-1,la,Lakota,lako1247,lkt,1146,autumn,ptąyétu,c,
da-1146-1-1,da,Dakota,dako1258,dak,1146,autumn,ptaŋyetu,wm[11b],
ch-1146-1-1,ch,Chiwere,iowa1245,iow,1146,autumn,čañi,lwr,
ch-1146-1-2,ch,Chiwere,iowa1245,iow,1146,autumn,thą́•ñį,rr,
wi-1146-1-1,wi,Hoocąk,hoch1243,win,1146,autumn,čaanį́,km[130],
wi-1146-1-2,wi,Hoocąk,hoch1243,win,1146,autumn,"caanį, cąąnį",,
op-1146-1-1,op,Omaha-Ponca,omah1247,oma,1146,autumn,ttą• gáxðą,rr,
ks-1146-1-1,ks,Kanza/Kaw,kans1243,ksk,1146,autumn,ttą́dą,rr,
os-1146-1-1,os,Osage,osag1243,osa,1146,autumn,ṭoⁿ,lf[155b],
qu-1146-1-1,qu,Quapaw,quap1242,qua,1146,autumn,pádettą,ms,
tu-1146-1-1,tu,Tutelo,tute1247,tta,1146,autumn,"tāñyi, tä’i",h,
