ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-15-1-1,psi,Proto-Siouan,,sio,15,wound,*(ó-)ʔo,,
pch-15-1-1,pch,Proto-Crow-Hidatsa,,,15,wound,*úʔ,,
pma-15-1-1,pma,Pre-Mandan,,,15,wound,*:u-,,
pmv-15-1-1,pmv,Proto-Mississipi-Valley,,,15,wound,*ʔo•,,
cr-15-1-1,cr,Crow,crow1244,cro,15,wound,uú,gg[58],
hi-15-1-1,hi,Hidatsa,hida1246,hid,15,wound,úʔ,j,
hi-15-1-2,hi,Hidatsa,hida1246,hid,15,wound,úʔu,,
ma-15-1-1,ma,Mandan,mand1446,mhq,15,wound,úʔš,c,
pda-15-1-1,pda,Proto-Dakota,,,15,wound,*ʔo,,
pwc-15-1-1,pwc,Proto-Hoocąk-Chiwere,,,15,wound,*ʔo,rr,
pdh-15-1-1,pdh,Proto-Dhegiha,,,15,wound,*ʔo•,,
la-15-1-1,la,Lakota,lako1247,lkt,15,wound,ʔó,c,
da-15-1-1,da,Dakota,dako1258,dak,15,wound,ʔó,r[344a],
sv-15-1-1,sv,Sioux Valley,,,15,wound,o,pas,
ch-15-1-1,ch,Chiwere,iowa1245,iow,15,wound,ó,jgt92[285],
wi-15-1-1,wi,Hoocąk,hoch1243,win,15,wound,óo,km[2405],
wi-15-1-2,wi,Hoocąk,hoch1243,win,15,wound,oo,km[2404],
wi-15-1-3,wi,Hoocąk,hoch1243,win,15,wound,hiʔó,marino,
wi-15-1-4,wi,Hoocąk,hoch1243,win,15,wound,hi’o,,
wi-15-1-5,wi,Hoocąk,hoch1243,win,15,wound,ʔo,,
wi-15-1-6,wi,Hoocąk,hoch1243,win,15,wound,oo,,
op-15-1-1,op,Omaha-Ponca,omah1247,oma,15,wound,oo,,
ks-15-1-1,ks,Kanza/Kaw,kans1243,ksk,15,wound,ó ~ ó•,rr,
os-15-1-1,os,Osage,osag1243,osa,15,wound,u,lf[165a],
qu-15-1-1,qu,Quapaw,quap1242,qua,15,wound,íyo,jod,
bi-15-1-1,bi,Biloxi,bilo1248,bll,15,wound,ódi,ds[239b],
bi-15-1-2,bi,Biloxi,bilo1248,bll,15,wound,kiyó,ds[239b],
