ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-944-1-1,psi,Proto-Siouan,,sio,944,crush (2),*Sú•SE,,
pmv-944-1-1,pmv,Proto-Mississipi-Valley,,,944,crush (2),*SúžE,,
cr-944-1-1,cr,Crow,crow1244,cro,944,crush (2),dáššuši,dec[25];gg[42],
cr-944-1-2,cr,Crow,crow1244,cro,944,crush (2),"-sshushi, dá-",rg,
cr-944-1-3,cr,Crow,crow1244,cro,944,crush (2),"-sshushi, dú-",rg,
hi-944-1-1,hi,Hidatsa,hida1246,hid,944,crush (2),"-cu•xE, ara-",j,
hi-944-1-2,hi,Hidatsa,hida1246,hid,944,crush (2),"-cu•xE, ná-",j,
hi-944-1-3,hi,Hidatsa,hida1246,hid,944,crush (2),"-cu•xE, nak-",j,
hi-944-1-4,hi,Hidatsa,hida1246,hid,944,crush (2),"-cu•xE, nú-",j,
la-944-1-1,la,Lakota,lako1247,lkt,944,crush (2),nasúsuza,,
la-944-1-2,la,Lakota,lako1247,lkt,944,crush (2),yusúsuze,ej,
la-944-1-3,la,Lakota,lako1247,lkt,944,crush (2),kašúžA,b[292a];ej,
la-944-1-4,la,Lakota,lako1247,lkt,944,crush (2),našúžA,b[359b];ej,
la-944-1-5,la,Lakota,lako1247,lkt,944,crush (2),pašúžA,b[435b];ej,
la-944-1-6,la,Lakota,lako1247,lkt,944,crush (2),yašúžA,b[629a];ej,
la-944-1-7,la,Lakota,lako1247,lkt,944,crush (2),pašúšužA,b[435b];ej,
la-944-1-8,la,Lakota,lako1247,lkt,944,crush (2),wošúžA,b[610a];ej,
la-944-1-9,la,Lakota,lako1247,lkt,944,crush (2),yušúžA,b[653a];ej,
ks-944-1-1,ks,Kanza/Kaw,kans1243,ksk,944,crush (2),wadáxüže,mr;rr,
