ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
pmv-181-1-1,pmv,Proto-Mississipi-Valley,,,181,"stun, kill",*-sáki,,
pwc-181-1-1,pwc,Proto-Hoocąk-Chiwere,,,181,"stun, kill",*-sáke,,
pdh-181-1-1,pdh,Proto-Dhegiha,,,181,"stun, kill",*-sáki,,
ch-181-1-1,ch,Chiwere,iowa1245,iow,181,"stun, kill",githáge,jgt92[245],
wi-181-1-1,wi,Hoocąk,hoch1243,win,181,"stun, kill","sák, gi-",km[386],
wi-181-1-2,wi,Hoocąk,hoch1243,win,181,"stun, kill",gisak,km[1044],
wi-181-1-3,wi,Hoocąk,hoch1243,win,181,"stun, kill","sak, hirowá-",km[2561],
wi-181-1-4,wi,Hoocąk,hoch1243,win,181,"stun, kill",hirowasak,,
wi-181-1-5,wi,Hoocąk,hoch1243,win,181,"stun, kill","sák, ra-",,
wi-181-1-6,wi,Hoocąk,hoch1243,win,181,"stun, kill",rasak,,
ks-181-1-1,ks,Kanza/Kaw,kans1243,ksk,181,"stun, kill","sági, ba-",rr,
ks-181-1-2,ks,Kanza/Kaw,kans1243,ksk,181,"stun, kill","sagi, bó-",rr,
ks-181-1-3,ks,Kanza/Kaw,kans1243,ksk,181,"stun, kill","sági, bü-",rr,
ks-181-1-4,ks,Kanza/Kaw,kans1243,ksk,181,"stun, kill","sági, ga-",rr,
ks-181-1-5,ks,Kanza/Kaw,kans1243,ksk,181,"stun, kill","sági, ną-",rr,
ks-181-1-6,ks,Kanza/Kaw,kans1243,ksk,181,"stun, kill","sági, ya-",rr,
ks-181-1-7,ks,Kanza/Kaw,kans1243,ksk,181,"stun, kill","sági, yü-",rr,
os-181-1-1,os,Osage,osag1243,osa,181,"stun, kill",gaça´gi,lf[43],
qu-181-1-1,qu,Quapaw,quap1242,qua,181,"stun, kill",disáki,,
