ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-68-1-1,psi,Proto-Siouan,,sio,68,vomit,karé•,,
psi-68-2-1,psi,Proto-Siouan,,sio,68,vomit,*karé•(-pE),,
pch-68-1-1,pch,Proto-Crow-Hidatsa,,,68,vomit,*karé•,,
pma-68-1-1,pma,Pre-Mandan,,,68,vomit,*keʔwįʔ- (?),,
pmv-68-1-1,pmv,Proto-Mississipi-Valley,,,68,vomit,*kré•pE,,
cr-68-1-1,cr,Crow,crow1244,cro,68,vomit,kalée,gg[50];dec[34],
hi-68-1-1,hi,Hidatsa,hida1246,hid,68,vomit,karé•,j,
ma-68-1-1,ma,Mandan,mand1446,mhq,68,vomit,kéʔwįʔroʔš,c,
pda-68-1-1,pda,Proto-Dakota,,,68,vomit,*krépA,,
pdh-68-1-1,pdh,Proto-Dhegiha,,,68,vomit,*kré•pe,,
la-68-1-1,la,Lakota,lako1247,lkt,68,vomit,glépa,c,
da-68-1-1,da,Dakota,dako1258,dak,68,vomit,hdépa,r[131],
ch-68-1-1,ch,Chiwere,iowa1245,iow,68,vomit,gré•we,rr,
om-68-1-1,om,Omaha,omah1247,oma,68,vomit,gðébe,c,
pn-68-1-1,pn,Ponca,omah1247,oma,68,vomit,gðé•be,rr,
ks-68-1-1,ks,Kanza/Kaw,kans1243,ksk,68,vomit,lébe,rr,
os-68-1-1,os,Osage,osag1243,osa,68,vomit,gthébe,lf[53b],
qu-68-1-1,qu,Quapaw,quap1242,qua,68,vomit,kdéwe,rr,
bi-68-1-1,bi,Biloxi,bilo1248,bll,68,vomit,"iñknĕ´, iñknédi",ds[210a],
