ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-53-1-1,psi,Proto-Siouan,,sio,53,wear about the shoulders,*ʔį•he,,
pch-53-1-1,pch,Proto-Crow-Hidatsa,,,53,wear about the shoulders,*ía < *íhe,,
pma-53-1-1,pma,Pre-Mandan,,,53,wear about the shoulders,*įhe,,
pmv-53-1-1,pmv,Proto-Mississipi-Valley,,,53,wear about the shoulders,*ʔį•,,
cr-53-1-1,cr,Crow,crow1244,cro,53,wear about the shoulders,ía,gg[71],
hi-53-1-1,hi,Hidatsa,hida1246,hid,53,wear about the shoulders,ía,j,
ma-53-1-1,ma,Mandan,mand1446,mhq,53,wear about the shoulders,wį́ʔhe,c,
pda-53-1-1,pda,Proto-Dakota,,,53,wear about the shoulders,*ʔį,,
pwc-53-1-1,pwc,Proto-Hoocąk-Chiwere,,,53,wear about the shoulders,*ʔį́•,,
pdh-53-1-1,pdh,Proto-Dhegiha,,,53,wear about the shoulders,*ʔį́•,,
la-53-1-1,la,Lakota,lako1247,lkt,53,wear about the shoulders,ʔį,c,
sv-53-1-1,sv,Sioux Valley,,,53,wear about the shoulders,į,pas,
ch-53-1-1,ch,Chiwere,iowa1245,iow,53,wear about the shoulders,kʔį,rr,
wi-53-1-1,wi,Hoocąk,hoch1243,win,53,wear about the shoulders,į́į;,km[1655],
wi-53-1-2,wi,Hoocąk,hoch1243,win,53,wear about the shoulders,įį,,
op-53-1-1,op,Omaha-Ponca,omah1247,oma,53,wear about the shoulders,į,jod,
ks-53-1-1,ks,Kanza/Kaw,kans1243,ksk,53,wear about the shoulders,į•,rr,
ks-53-1-2,ks,Kanza/Kaw,kans1243,ksk,53,wear about the shoulders,gi´į,jod,
os-53-1-1,os,Osage,osag1243,osa,53,wear about the shoulders,iⁿ,lf[74b],
