ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
pch-1128-1-1,pch,Proto-Crow-Hidatsa,,,1128,beads,"*pca, *paca",,
cr-1128-1-1,cr,Crow,crow1244,cro,1128,beads,čiptáa,dec[41];gg[39],
cr-1128-1-2,cr,Crow,crow1244,cro,1128,beads,páataa,gg[53],
hi-1128-1-1,hi,Hidatsa,hida1246,hid,1128,beads,wa•páca,j,
hi-1128-1-2,hi,Hidatsa,hida1246,hid,1128,beads,ma•páca,j,
hi-1128-1-3,hi,Hidatsa,hida1246,hid,1128,beads,kipca,j,
hi-1128-1-4,hi,Hidatsa,hida1246,hid,1128,beads,páca,j,
hi-1128-1-5,hi,Hidatsa,hida1246,hid,1128,beads,ípca•,,
ma-1128-1-1,ma,Mandan,mand1446,mhq,1128,beads,wąpúša,h[272],
ma-1128-1-2,ma,Mandan,mand1446,mhq,1128,beads,wą́rąpušak,c,
la-1128-1-1,la,Lakota,lako1247,lkt,1128,beads,pšithó,b[447a];ej,
da-1128-1-1,da,Dakota,dako1258,dak,1128,beads,śiptó,r[445a],
ks-1128-1-1,ks,Kanza/Kaw,kans1243,ksk,1128,beads,wašǘška,rr,
os-1128-1-1,os,Osage,osag1243,osa,1128,beads,wapshúshka,lf[198b],
