ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-216-1-1,psi,Proto-Siouan,,sio,216,"standing, continue, standing positional",*hą́(-kE),,
pch-216-1-1,pch,Proto-Crow-Hidatsa,,,216,"standing, continue, standing positional",*háhku,,
pma-216-1-1,pma,Pre-Mandan,,,216,"standing, continue, standing positional",*hąk-,,
pmv-216-1-1,pmv,Proto-Mississipi-Valley,,,216,"standing, continue, standing positional",*r-hą,,
pse-216-1-1,pse,Proto-Southeastern,,,216,"standing, continue, standing positional",*hą-,,
cr-216-1-1,cr,Crow,crow1244,cro,216,"standing, continue, standing positional",áahku,rg,
hi-216-1-1,hi,Hidatsa,hida1246,hid,216,"standing, continue, standing positional",háhku,j,
ma-216-1-1,ma,Mandan,mand1446,mhq,216,"standing, continue, standing positional",hąk,h[65],
pda-216-1-1,pda,Proto-Dakota,,,216,"standing, continue, standing positional",*(r)hą,,
pdh-216-1-1,pdh,Proto-Dhegiha,,,216,"standing, continue, standing positional",*thą,,
la-216-1-1,la,Lakota,lako1247,lkt,216,"standing, continue, standing positional",hą,b[165b],
da-216-1-1,da,Dakota,dako1258,dak,216,"standing, continue, standing positional",haŋ,r[123a],
st-216-1-1,st,Stoney,ston1242,sto,216,"standing, continue, standing positional",hą,pas,
sv-216-1-1,sv,Sioux Valley,,,216,"standing, continue, standing positional",hą,pas,
wi-216-1-1,wi,Hoocąk,hoch1243,win,216,"standing, continue, standing positional",ǰą,lipkind,
wi-216-1-2,wi,Hoocąk,hoch1243,win,216,"standing, continue, standing positional",ją,,
op-216-1-1,op,Omaha-Ponca,omah1247,oma,216,"standing, continue, standing positional",thą,rr,
ks-216-1-1,ks,Kanza/Kaw,kans1243,ksk,216,"standing, continue, standing positional",khą,rr,
os-216-1-1,os,Osage,osag1243,osa,216,"standing, continue, standing positional",thą,rr,
qu-216-1-1,qu,Quapaw,quap1242,qua,216,"standing, continue, standing positional",thą,rr,
bi-216-1-1,bi,Biloxi,bilo1248,bll,216,"standing, continue, standing positional",hánde,ds[193b],
tu-216-1-1,tu,Tutelo,tute1247,tta,216,"standing, continue, standing positional",-heⁿg,frachtenberg,
tu-216-1-2,tu,Tutelo,tute1247,tta,216,"standing, continue, standing positional",-hęk,sapir,
