ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
pmv-217-1-1,pmv,Proto-Mississipi-Valley,,,217,stand,*ną́•-_žį,,
pda-217-1-1,pda,Proto-Dakota,,,217,stand,*ną́_žį,,
pwc-217-1-1,pwc,Proto-Hoocąk-Chiwere,,,217,stand,*ną́•_žį,,
pdh-217-1-1,pdh,Proto-Dhegiha,,,217,stand,*ną•žį́,,
la-217-1-1,la,Lakota,lako1247,lkt,217,stand,nážį,c,
da-217-1-1,da,Dakota,dako1258,dak,217,stand,nážį,r[340a],
da-217-1-2,da,Dakota,dako1258,dak,217,stand,náz´iŋ,,
st-217-1-1,st,Stoney,ston1242,sto,217,stand,nązį,pas,
sv-217-1-1,sv,Sioux Valley,,,217,stand,nažį,pas,
ch-217-1-1,ch,Chiwere,iowa1245,iow,217,stand,ną́yį,w[242b],
ch-217-1-2,ch,Chiwere,iowa1245,iow,217,stand,ną́•yį,rr,
wi-217-1-1,wi,Hoocąk,hoch1243,win,217,stand,nąąžį́,km[2279],
wi-217-1-2,wi,Hoocąk,hoch1243,win,217,stand,nąąžį,,
op-217-1-1,op,Omaha-Ponca,omah1247,oma,217,stand,nąžį́,c,
op-217-1-2,op,Omaha-Ponca,omah1247,oma,217,stand,ną•žį́,rr,
ks-217-1-1,ks,Kanza/Kaw,kans1243,ksk,217,stand,ną•žį́,rr,
os-217-1-1,os,Osage,osag1243,osa,217,stand,noⁿzhiⁿ,lf[119a],
qu-217-1-1,qu,Quapaw,quap1242,qua,217,stand,nąžį́,rr,
