ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-276-1-1,psi,Proto-Siouan,,sio,276,"son, third or younger",*i-há•ka,,
pmv-276-1-1,pmv,Proto-Mississipi-Valley,,,276,"son, third or younger",*(i-)(ki-) hake,,
pmv-276-2-1,pmv,Proto-Mississipi-Valley,,,276,"son, third or younger",*(ki-)há•ka,,
pwc-276-1-1,pwc,Proto-Hoocąk-Chiwere,,,276,"son, third or younger",*há•ka,,
pdh-276-1-1,pdh,Proto-Dhegiha,,,276,"son, third or younger",*kháka,,
pdh-276-2-1,pdh,Proto-Dhegiha,,,276,"son, third or younger",*kháke,,
la-276-1-1,la,Lakota,lako1247,lkt,276,"son, third or younger",haké,c,
ch-276-1-1,ch,Chiwere,iowa1245,iow,276,"son, third or younger",há•ga,rr,
ch-276-1-2,ch,Chiwere,iowa1245,iow,276,"son, third or younger",hagáyįŋe,rr,
ot-276-1-1,ot,Otoe,iowa1245,iow,276,"son, third or younger",ikháge,rr,
wi-276-1-1,wi,Hoocąk,hoch1243,win,276,"son, third or younger","háaga, haagá",km[515],
wi-276-1-2,wi,Hoocąk,hoch1243,win,276,"son, third or younger",haaga,,
op-276-1-1,op,Omaha-Ponca,omah1247,oma,276,"son, third or younger",khága,jod,
op-276-1-2,op,Omaha-Ponca,omah1247,oma,276,"son, third or younger",khagé,jod,
op-276-1-3,op,Omaha-Ponca,omah1247,oma,276,"son, third or younger",ikháge,rr,
ks-276-1-1,ks,Kanza/Kaw,kans1243,ksk,276,"son, third or younger",khága,rr,
ks-276-1-2,ks,Kanza/Kaw,kans1243,ksk,276,"son, third or younger",khagé ppahą́le,rr,
ks-276-1-3,ks,Kanza/Kaw,kans1243,ksk,276,"son, third or younger",kháhįŋa,jod;rr,
os-276-1-1,os,Osage,osag1243,osa,276,"son, third or younger",khážį,rr,
os-276-1-2,os,Osage,osag1243,osa,276,"son, third or younger",kháke,rr,
qu-276-1-1,qu,Quapaw,quap1242,qua,276,"son, third or younger",kháke,rr,
qu-276-1-2,qu,Quapaw,quap1242,qua,276,"son, third or younger",khážį,rr,
bi-276-1-1,bi,Biloxi,bilo1248,bll,276,"son, third or younger",áka,ds[170b],
bi-276-1-2,bi,Biloxi,bilo1248,bll,276,"son, third or younger",ákayaⁿ,,
