ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-761-1-1,psi,Proto-Siouan,,sio,761,"grasp > hold, take",*rú•sE,,
pch-761-1-1,pch,Proto-Crow-Hidatsa,,,761,"grasp > hold, take",*-hcE < **-ccE < ***-cVcE (redup.),,
pmv-761-1-1,pmv,Proto-Mississipi-Valley,,,761,"grasp > hold, take",*rú•zE,,
pse-761-1-1,pse,Proto-Southeastern,,,761,"grasp > hold, take",*(a)rú•si,,
cr-761-1-1,cr,Crow,crow1244,cro,761,"grasp > hold, take","tchi, dú-",rg;gg[44];dec[26],
cr-761-1-2,cr,Crow,crow1244,cro,761,"grasp > hold, take","tchi, dá-",rg;gg[42];dec[53],
hi-761-1-1,hi,Hidatsa,hida1246,hid,761,"grasp > hold, take","-hcE, nú-",j,
hi-761-1-2,hi,Hidatsa,hida1246,hid,761,"grasp > hold, take","-hcE, ná-",j,
ma-761-1-1,ma,Mandan,mand1446,mhq,761,"grasp > hold, take","-še, ru-",h[225],
ma-761-1-2,ma,Mandan,mand1446,mhq,761,"grasp > hold, take","-še, ra-",h[226],
ma-761-1-3,ma,Mandan,mand1446,mhq,761,"grasp > hold, take",írušeʔš,c,
pda-761-1-1,pda,Proto-Dakota,,,761,"grasp > hold, take",*yúzA,,
pwc-761-1-1,pwc,Proto-Hoocąk-Chiwere,,,761,"grasp > hold, take",*rú•ze,,
pdh-761-1-1,pdh,Proto-Dhegiha,,,761,"grasp > hold, take",*rüzé,,
pbo-761-1-1,pbo,Proto-Biloxi-Ofo,,,761,"grasp > hold, take",*(a)rú•si,,
la-761-1-1,la,Lakota,lako1247,lkt,761,"grasp > hold, take",yúzA,c,
la-761-1-2,la,Lakota,lako1247,lkt,761,"grasp > hold, take",yusyúzA,c,
da-761-1-1,da,Dakota,dako1258,dak,761,"grasp > hold, take",yúza,r[647b],
ch-761-1-1,ch,Chiwere,iowa1245,iow,761,"grasp > hold, take",lúðe,marsh,
ch-761-1-2,ch,Chiwere,iowa1245,iow,761,"grasp > hold, take",ðú•ðe,rr,
wi-761-1-1,wi,Hoocąk,hoch1243,win,761,"grasp > hold, take",rúus,km[2755],
wi-761-1-2,wi,Hoocąk,hoch1243,win,761,"grasp > hold, take",ruus,,
op-761-1-1,op,Omaha-Ponca,omah1247,oma,761,"grasp > hold, take",[†ðizé],,
ks-761-1-1,ks,Kanza/Kaw,kans1243,ksk,761,"grasp > hold, take",yüzé,rr,
os-761-1-1,os,Osage,osag1243,osa,761,"grasp > hold, take",thuçé,lf[154a],
qu-761-1-1,qu,Quapaw,quap1242,qua,761,"grasp > hold, take",ídizáza,rr,
qu-761-1-2,qu,Quapaw,quap1242,qua,761,"grasp > hold, take",dizé,rr,
bi-761-1-1,bi,Biloxi,bilo1248,bll,761,"grasp > hold, take",dusí,ds[253a],
bi-761-1-2,bi,Biloxi,bilo1248,bll,761,"grasp > hold, take","dusé, áduse",ds[169a],
of-761-1-1,of,Ofo,ofoo1242,ofo,761,"grasp > hold, take","ạtū´fi, tū´fi",,
of-761-2-1,of,Ofo,ofoo1242,ofo,761,"grasp > hold, take",tū´fkopi,,
tu-761-1-1,tu,Tutelo,tute1247,tta,761,"grasp > hold, take","lóca, lúca",jod,
