ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-832-1-1,psi,Proto-Siouan,,sio,832,five (2),*isá•ptą,,
pmv-832-1-1,pmv,Proto-Mississipi-Valley,,,832,five (2),*sáptą,,
pda-832-1-1,pda,Proto-Dakota,,,832,five (2),*záptą,,
pwc-832-1-1,pwc,Proto-Hoocąk-Chiwere,,,832,five (2),*sá•thą,,
pdh-832-1-1,pdh,Proto-Dhegiha,,,832,five (2),*sáhtą,,
la-832-1-1,la,Lakota,lako1247,lkt,832,five (2),záptą,c,
da-832-1-1,da,Dakota,dako1258,dak,832,five (2),záptaŋ,r[649a],
ch-832-1-1,ch,Chiwere,iowa1245,iow,832,five (2),θá•thą,c;rr,
wi-832-1-1,wi,Hoocąk,hoch1243,win,832,five (2),saačą́,km[2783],
wi-832-1-2,wi,Hoocąk,hoch1243,win,832,five (2),saacą,,
op-832-1-1,op,Omaha-Ponca,omah1247,oma,832,five (2),sáttą,rr,
ks-832-1-1,ks,Kanza/Kaw,kans1243,ksk,832,five (2),sáttą,rr,
os-832-1-1,os,Osage,osag1243,osa,832,five (2),çáṭoⁿ,lf[29b],
qu-832-1-1,qu,Quapaw,quap1242,qua,832,five (2),sáttą,rr,
of-832-1-1,of,Ofo,ofoo1242,ofo,832,five (2),ĭftạptạⁿ´,ds[323b],
of-832-1-2,of,Ofo,ofoo1242,ofo,832,five (2),iftạ́ptạ,,
