ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psc-456-1-1,psc,Proto-Siouan-Catawba,,,456,quantifier (2),*wi,,
psi-456-1-1,psi,Proto-Siouan,,sio,456,quantifier (2),*wi,,
pch-456-1-1,pch,Proto-Crow-Hidatsa,,,456,quantifier (2),*wi,,
ca-456-1-1,ca,Catawba,cata1286,chc,456,quantifier (2),-wi {in} čuwi,ks[152],
ca-456-2-1,ca,Catawba,cata1286,chc,456,quantifier (2),-wi- {in} cuwəre,ks[152],
ca-456-2-2,ca,Catawba,cata1286,chc,456,quantifier (2),-wí• {in} tcuwí•,ks[152],
cr-456-1-1,cr,Crow,crow1244,cro,456,quantifier (2),-we {in} sá•we,l[159],
hi-456-1-1,hi,Hidatsa,hida1246,hid,456,quantifier (2),-wi- {in} táhawia,handv,
hi-456-1-2,hi,Hidatsa,hida1246,hid,456,quantifier (2),-wi- {in} ta•wiʔ,j,
hi-456-1-3,hi,Hidatsa,hida1246,hid,456,quantifier (2),-wi- {in} šiawiruk,handv,
pdh-456-1-1,pdh,Proto-Dhegiha,,,456,quantifier (2),*wi-,,
op-456-1-1,op,Omaha-Ponca,omah1247,oma,456,quantifier (2),[†wįą́watta],,
op-456-2-1,op,Omaha-Ponca,omah1247,oma,456,quantifier (2),[†wįą́wa],,
ks-456-1-1,ks,Kanza/Kaw,kans1243,ksk,456,quantifier (2),wi- {in} wią´ma,jod;rr,
ks-456-1-2,ks,Kanza/Kaw,kans1243,ksk,456,quantifier (2),wi- {in} wią´maškidą́,jod;rr,
ks-456-1-3,ks,Kanza/Kaw,kans1243,ksk,456,quantifier (2),wi- {in} wi´ąmatta,jod;rr,
