ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-815-1-1,psi,Proto-Siouan,,sio,815,fog (2) > smoke,*pʔohe,,
pch-815-1-1,pch,Proto-Crow-Hidatsa,,,815,fog (2) > smoke,*puhʔe•,,
pmv-815-1-1,pmv,Proto-Mississipi-Valley,,,815,fog (2) > smoke,*pʔó,,
cr-815-1-1,cr,Crow,crow1244,cro,815,fog (2) > smoke,púaee,rg;gg[54];dec[49],
hi-815-1-1,hi,Hidatsa,hida1246,hid,815,fog (2) > smoke,puʔé•,j,
hi-815-1-2,hi,Hidatsa,hida1246,hid,815,fog (2) > smoke,piʔé•,j,
ma-815-1-1,ma,Mandan,mand1446,mhq,815,fog (2) > smoke,píʔhe,c,
pda-815-1-1,pda,Proto-Dakota,,,815,fog (2) > smoke,*pʔó,,
pwc-815-1-1,pwc,Proto-Hoocąk-Chiwere,,,815,fog (2) > smoke,*-pʔó,,
pdh-815-1-1,pdh,Proto-Dhegiha,,,815,fog (2) > smoke,*pʔó,,
la-815-1-1,la,Lakota,lako1247,lkt,815,fog (2) > smoke,pʔó,c,
la-815-1-2,la,Lakota,lako1247,lkt,815,fog (2) > smoke,"pʔó, ka-",b[288],
la-815-1-3,la,Lakota,lako1247,lkt,815,fog (2) > smoke,"pʔó, na-",b[356],
la-815-1-4,la,Lakota,lako1247,lkt,815,fog (2) > smoke,"pʔó, ya-",b[626],
sv-815-1-1,sv,Sioux Valley,,,815,fog (2) > smoke,pʔó,pas,
ch-815-1-1,ch,Chiwere,iowa1245,iow,815,fog (2) > smoke,lapʔó,marsh,
wi-815-1-1,wi,Hoocąk,hoch1243,win,815,fog (2) > smoke,rapʔó,km[2413],
wi-815-1-2,wi,Hoocąk,hoch1243,win,815,fog (2) > smoke,rap’o,,
op-815-1-1,op,Omaha-Ponca,omah1247,oma,815,fog (2) > smoke,p’uthoⁿ,sw[164],
ks-815-1-1,ks,Kanza/Kaw,kans1243,ksk,815,fog (2) > smoke,pʔó,rr,
os-815-1-1,os,Osage,osag1243,osa,815,fog (2) > smoke,p̣ʔóthoⁿ,lf[129b],
