ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
pmv-699-1-1,pmv,Proto-Mississipi-Valley,,,699,hiss (1),*-sʔá,,
pdh-699-1-1,pdh,Proto-Dhegiha,,,699,hiss (1),*wésʔa,,
la-699-1-1,la,Lakota,lako1247,lkt,699,hiss (1),sʔá,c,
la-699-1-2,la,Lakota,lako1247,lkt,699,hiss (1),"sʔá, ka-; kas’a",b[290],
la-699-1-3,la,Lakota,lako1247,lkt,699,hiss (1),"sʔá, na-",b[358],
la-699-1-4,la,Lakota,lako1247,lkt,699,hiss (1),"sʔeya, oná-",b[396],
la-699-1-5,la,Lakota,lako1247,lkt,699,hiss (1),"sʔa, tatéka-",b[484],
la-699-1-6,la,Lakota,lako1247,lkt,699,hiss (1),"sʔá, ya-",b[627],
la-699-1-7,la,Lakota,lako1247,lkt,699,hiss (1),"šʔayapi, íya-",b[252],
op-699-1-1,op,Omaha-Ponca,omah1247,oma,699,hiss (1),wésʔa,rr,
ks-699-1-1,ks,Kanza/Kaw,kans1243,ksk,699,hiss (1),wécʔa,rr,
os-699-1-1,os,Osage,osag1243,osa,699,hiss (1),wécʔa,rr,
qu-699-1-1,qu,Quapaw,quap1242,qua,699,hiss (1),wésʔa ~ wesʔá,rr,
