ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-355-1-1,psi,Proto-Siouan,,sio,355,shallow,*xé•pE,,
pch-355-1-1,pch,Proto-Crow-Hidatsa,,,355,shallow,*xé•pi,,
pma-355-1-1,pma,Pre-Mandan,,,355,shallow,*spi•-,,
pmv-355-1-1,pmv,Proto-Mississipi-Valley,,,355,shallow,*xépE,,
cr-355-1-1,cr,Crow,crow1244,cro,355,shallow,xé•pi,gg[61];dec[98],
hi-355-1-1,hi,Hidatsa,hida1246,hid,355,shallow,xé•pi,j,
ma-355-1-1,ma,Mandan,mand1446,mhq,355,shallow,psí•kaʔš,c,
ma-355-1-2,ma,Mandan,mand1446,mhq,355,shallow,it’s shallow,,
pda-355-1-1,pda,Proto-Dakota,,,355,shallow,*-xepA,,
pwc-355-1-1,pwc,Proto-Hoocąk-Chiwere,,,355,shallow,*ɣépe,,
pdh-355-1-1,pdh,Proto-Dhegiha,,,355,shallow,*xépe,,
la-355-1-1,la,Lakota,lako1247,lkt,355,shallow,"-xépa, ka-",b[274],
la-355-1-2,la,Lakota,lako1247,lkt,355,shallow,"-xépa, ya-",b[620],
la-355-1-3,la,Lakota,lako1247,lkt,355,shallow,"-xépa, yu-",b[638],
da-355-1-1,da,Dakota,dako1258,dak,355,shallow,"-xépa, ya-",r[605a],
da-355-1-2,da,Dakota,dako1258,dak,355,shallow,"-xépa, yu-",r[626a],
ch-355-1-1,ch,Chiwere,iowa1245,iow,355,shallow,"xéwe, ghéwe",jgt92[225],
ch-355-1-2,ch,Chiwere,iowa1245,iow,355,shallow,xéwe,jdh,
wi-355-1-1,wi,Hoocąk,hoch1243,win,355,shallow,ɣéep,km[485],
wi-355-1-2,wi,Hoocąk,hoch1243,win,355,shallow,ǧeep,km[3885],
wi-355-1-3,wi,Hoocąk,hoch1243,win,355,shallow,horaxép,,
wi-355-1-4,wi,Hoocąk,hoch1243,win,355,shallow,horaxep,,
op-355-1-1,op,Omaha-Ponca,omah1247,oma,355,shallow,xébe,sw[154],
os-355-1-1,os,Osage,osag1243,osa,355,shallow,xébe,lf[218a],
bi-355-1-1,bi,Biloxi,bilo1248,bll,355,shallow,xyépi,ds[225b],
tu-355-1-1,tu,Tutelo,tute1247,tta,355,shallow,Mony shap,byrd,
