ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-1175-1-1,psi,Proto-Siouan,,sio,1175,adverbializer,*-ha•,,
pch-1175-1-1,pch,Proto-Crow-Hidatsa,,,1175,adverbializer,*-ha•,,
pmv-1175-1-1,pmv,Proto-Mississipi-Valley,,,1175,adverbializer,*-ha,,
cr-1175-1-1,cr,Crow,crow1244,cro,1175,adverbializer,-aa,rg,
hi-1175-1-1,hi,Hidatsa,hida1246,hid,1175,adverbializer,-ha•,j,
ma-1175-1-1,ma,Mandan,mand1446,mhq,1175,adverbializer,-ha,c,
pwc-1175-1-1,pwc,Proto-Hoocąk-Chiwere,,,1175,adverbializer,*-ha,,
pdh-1175-1-1,pdh,Proto-Dhegiha,,,1175,adverbializer,*-ha ?,rr,
ch-1175-1-1,ch,Chiwere,iowa1245,iow,1175,adverbializer,núhan/núnhan,jgt92[51],
wi-1175-1-1,wi,Hoocąk,hoch1243,win,1175,adverbializer,nųųbą́hą,km[2382],
wi-1175-1-2,wi,Hoocąk,hoch1243,win,1175,adverbializer,nųųpahą,,
op-1175-1-1,op,Omaha-Ponca,omah1247,oma,1175,adverbializer,-ha (?),,
ks-1175-1-1,ks,Kanza/Kaw,kans1243,ksk,1175,adverbializer,-ha,rr,
os-1175-1-1,os,Osage,osag1243,osa,1175,adverbializer,-ha,lf[153a],
of-1175-1-1,of,Ofo,ofoo1242,ofo,1175,adverbializer,-ha,,
