ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-729-1-1,psi,Proto-Siouan,,sio,729,hard (1),*sá•ki,,
pmv-729-1-1,pmv,Proto-Mississipi-Valley,,,729,hard (1),*sá•ki,,
cr-729-1-1,cr,Crow,crow1244,cro,729,hard (1),tatáči,rg;gg[57],
cr-729-1-2,cr,Crow,crow1244,cro,729,hard (1),daštačí,gg[42],
ma-729-1-1,ma,Mandan,mand1446,mhq,729,hard (1),"sak, rá-",h,
ma-729-1-2,ma,Mandan,mand1446,mhq,729,hard (1),sákoʔš,c,
pda-729-1-1,pda,Proto-Dakota,,,729,hard (1),*sáka,,
pwc-729-1-1,pwc,Proto-Hoocąk-Chiwere,,,729,hard (1),*sá•ki,,
pdh-729-1-1,pdh,Proto-Dhegiha,,,729,hard (1),*sá•ki ~ *sa•kí,,
la-729-1-1,la,Lakota,lako1247,lkt,729,hard (1),sáka,c,
da-729-1-1,da,Dakota,dako1258,dak,729,hard (1),sáka,pas;riggs[430],
sv-729-1-1,sv,Sioux Valley,,,729,hard (1),sáka,pas,
ch-729-1-1,ch,Chiwere,iowa1245,iow,729,hard (1),tha-´ke,dorseyvocabulary,
wi-729-1-1,wi,Hoocąk,hoch1243,win,729,hard (1),sáak,km[2785],
wi-729-1-2,wi,Hoocąk,hoch1243,win,729,hard (1),saak,jwe,
wi-729-1-3,wi,Hoocąk,hoch1243,win,729,hard (1),saagí,,
op-729-1-1,op,Omaha-Ponca,omah1247,oma,729,hard (1),"sagí, sági",,
op-729-1-2,op,Omaha-Ponca,omah1247,oma,729,hard (1),naságe,,
ks-729-1-1,ks,Kanza/Kaw,kans1243,ksk,729,hard (1),sa•gí,rr,
ks-729-1-2,ks,Kanza/Kaw,kans1243,ksk,729,hard (1),"sage, dá-",rr,
ks-729-1-3,ks,Kanza/Kaw,kans1243,ksk,729,hard (1),"sage, gadá-",,
os-729-1-1,os,Osage,osag1243,osa,729,hard (1),çági,lf[29a],
qu-729-1-1,qu,Quapaw,quap1242,qua,729,hard (1),sagí,rr,
qu-729-1-2,qu,Quapaw,quap1242,qua,729,hard (1),"sáki, di-",rr,
bi-729-1-1,bi,Biloxi,bilo1248,bll,729,hard (1),"ísâháni, saⁿháⁿ",ds[251b],
