ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psc-134-1-1,psc,Proto-Siouan-Catawba,,,134,three,*ra•wrį,,
psi-134-1-1,psi,Proto-Siouan,,sio,134,three,*rá•wrį,,
pca-134-1-1,pca,Proto-Catawba,,,134,three,*ná•mnV,,
pch-134-1-1,pch,Proto-Crow-Hidatsa,,,134,three,*rá•wi•,,
pma-134-1-1,pma,Pre-Mandan,,,134,three,*rá•wrį,,
pmv-134-1-1,pmv,Proto-Mississipi-Valley,,,134,three,*rá•wrį,,
pse-134-1-1,pse,Proto-Southeastern,,,134,three,*rá•rį,,
ca-134-1-1,ca,Catawba,cata1286,chc,134,three,ná•mnaʔ,fs,
wo-134-1-1,wo,Woccon,wocc1242,xwc,134,three,Nam-mee,lawson,
cr-134-1-1,cr,Crow,crow1244,cro,134,three,dáawii,gg[40];dec[81],
hi-134-1-1,hi,Hidatsa,hida1246,hid,134,three,rá•wi,j,
ma-134-1-1,ma,Mandan,mand1446,mhq,134,three,rą́•wįrį,c,
pda-134-1-1,pda,Proto-Dakota,,,134,three,*yámnį,,
pwc-134-1-1,pwc,Proto-Hoocąk-Chiwere,,,134,three,*Rá•nį,,
pdh-134-1-1,pdh,Proto-Dhegiha,,,134,three,*rá•brį,,
pbo-134-1-1,pbo,Proto-Biloxi-Ofo,,,134,three,*rá•nį,,
la-134-1-1,la,Lakota,lako1247,lkt,134,three,yámni,c,
sv-134-1-1,sv,Sioux Valley,,,134,three,yámni,c,
ch-134-1-1,ch,Chiwere,iowa1245,iow,134,three,dáni,c,
ch-134-1-2,ch,Chiwere,iowa1245,iow,134,three,dá•ñį,rr,
wi-134-1-1,wi,Hoocąk,hoch1243,win,134,three,taanį́,km[3062],
wi-134-1-2,wi,Hoocąk,hoch1243,win,134,three,taanį,,
op-134-1-1,op,Omaha-Ponca,omah1247,oma,134,three,ðá•bðį,c;rr,
op-134-1-2,op,Omaha-Ponca,omah1247,oma,134,three,ðáʔabðį,rr,
ks-134-1-1,ks,Kanza/Kaw,kans1243,ksk,134,three,yá•blį,rr,
os-134-1-1,os,Osage,osag1243,osa,134,three,ðá•brį,rr,
qu-134-1-1,qu,Quapaw,quap1242,qua,134,three,dábnį ~ dápnį,rr,
bi-134-1-1,bi,Biloxi,bilo1248,bll,134,three,"dáni, daní",ds[180b],
of-134-1-1,of,Ofo,ofoo1242,ofo,134,three,táni,ds[330a],
of-134-1-2,of,Ofo,ofoo1242,ofo,134,three,tā´ni,ssf,
tu-134-1-1,tu,Tutelo,tute1247,tta,134,three,"nān; lāt, nāni, lāni, lāniq",n;h,
tu-134-1-2,tu,Tutelo,tute1247,tta,134,three,nā,sapir,
