ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-244-1-1,psi,Proto-Siouan,,sio,244,spread (3),"*pa•rí(-he), *pa•rį́(-he)",,
pma-244-1-1,pma,Pre-Mandan,,,244,spread (3),*prih-,,
pmv-244-1-1,pmv,Proto-Mississipi-Valley,,,244,spread (3),*wrį,,
hi-244-1-1,hi,Hidatsa,hida1246,hid,244,spread (3),pápa•re,j,
hi-244-1-2,hi,Hidatsa,hida1246,hid,244,spread (3),pápa•ri,j,
hi-244-1-3,hi,Hidatsa,hida1246,hid,244,spread (3),pa•ri,,
ma-244-1-1,ma,Mandan,mand1446,mhq,244,spread (3),rupiríhoʔš,c,
pda-244-1-1,pda,Proto-Dakota,,,244,spread (3),*mnį́,,
la-244-1-1,la,Lakota,lako1247,lkt,244,spread (3),mní,c,
la-244-1-2,la,Lakota,lako1247,lkt,244,spread (3),"mní, pa-",b[430a],
la-244-1-3,la,Lakota,lako1247,lkt,244,spread (3),"mnimni, óna-",b[396a],
la-244-1-4,la,Lakota,lako1247,lkt,244,spread (3),"mní, wa-",b[536a],
la-244-1-5,la,Lakota,lako1247,lkt,244,spread (3),"mnípi, wa-",b[536a],
la-244-1-6,la,Lakota,lako1247,lkt,244,spread (3),kpamní,ej,
la-244-1-7,la,Lakota,lako1247,lkt,244,spread (3),opámni,ej,
la-244-1-8,la,Lakota,lako1247,lkt,244,spread (3),owákpamni,ej,
la-244-1-9,la,Lakota,lako1247,lkt,244,spread (3),wamníyąpi,ej,
da-244-1-1,da,Dakota,dako1258,dak,244,spread (3),wamní,r[519a],
wi-244-1-1,wi,Hoocąk,hoch1243,win,244,spread (3),warupį́nį,km[2494],
wi-244-1-2,wi,Hoocąk,hoch1243,win,244,spread (3),warupįnį,,
ks-244-1-1,ks,Kanza/Kaw,kans1243,ksk,244,spread (3),blį,rr,
of-244-1-1,of,Ofo,ofoo1242,ofo,244,spread (3),tukbā´ti,ds[331a],
