ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-599-1-1,psi,Proto-Siouan,,sio,599,lost,*xapÉ,,
pch-599-1-1,pch,Proto-Crow-Hidatsa,,,599,lost,"*xapehe, *xapahe",,
pma-599-1-1,pma,Pre-Mandan,,,599,lost,*xwá•-,,
cr-599-1-1,cr,Crow,crow1244,cro,599,lost,xapíi,gg[61],
cr-599-1-2,cr,Crow,crow1244,cro,599,lost,xapíia,gg[61],
hi-599-1-1,hi,Hidatsa,hida1246,hid,599,lost,xapá•,j,
hi-599-1-2,hi,Hidatsa,hida1246,hid,599,lost,xapíhee,j,
ma-599-1-1,ma,Mandan,mand1446,mhq,599,lost,xawá•roʔš,c,
ma-599-1-2,ma,Mandan,mand1446,mhq,599,lost,mįhų́pe xawa•wahereʔre,c,
wi-599-1-1,wi,Hoocąk,hoch1243,win,599,lost,xawą,marino[433],
wi-599-1-2,wi,Hoocąk,hoch1243,win,599,lost,xawąnį,km[3862],
wi-599-1-3,wi,Hoocąk,hoch1243,win,599,lost,xawanį́,,
wi-599-1-4,wi,Hoocąk,hoch1243,win,599,lost,xawanį,,
