ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-873-1-1,psi,Proto-Siouan,,sio,873,elm,*pʔé < *wa-ʔé•,,
pmv-873-1-1,pmv,Proto-Mississipi-Valley,,,873,elm,*pʔé < **wa-ʔé•,rr,
hi-873-1-1,hi,Hidatsa,hida1246,hid,873,elm,wiraʔí•,j,
hi-873-1-2,hi,Hidatsa,hida1246,hid,873,elm,miraʔí•,,
ma-873-1-1,ma,Mandan,mand1446,mhq,873,elm,wráwi,h[300],
pda-873-1-1,pda,Proto-Dakota,,,873,elm,*pʔé,,
pdh-873-1-1,pdh,Proto-Dhegiha,,,873,elm,*e-,,
la-873-1-1,la,Lakota,lako1247,lkt,873,elm,pʔéčhą,,
da-873-1-1,da,Dakota,dako1258,dak,873,elm,p̣e,r[429a],
ch-873-1-1,ch,Chiwere,iowa1245,iow,873,elm,a•wé•grąŋe,rr,
op-873-1-1,op,Omaha-Ponca,omah1247,oma,873,elm,ežą,jod,
ks-873-1-1,ks,Kanza/Kaw,kans1243,ksk,873,elm,ehǘ ~ éhü,rr,
os-873-1-1,os,Osage,osag1243,osa,873,elm,éhü,rr,
qu-873-1-1,qu,Quapaw,quap1242,qua,873,elm,ehí,jod,
