ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
pmv-470-1-1,pmv,Proto-Mississipi-Valley,,,470,press down,*-sų́te,,
pwc-470-1-1,pwc,Proto-Hoocąk-Chiwere,,,470,press down,*awásųte,,
pdh-470-1-1,pdh,Proto-Dhegiha,,,470,press down,*-są́te,,
ch-470-1-1,ch,Chiwere,iowa1245,iow,470,press down,awáθųǰe,gmsf,
wi-470-1-1,wi,Hoocąk,hoch1243,win,470,press down,hawasų́c,km[722],
wi-470-1-2,wi,Hoocąk,hoch1243,win,470,press down,hawasųc,km[1127],
wi-470-1-3,wi,Hoocąk,hoch1243,win,470,press down,hiwusų́c,,
wi-470-1-4,wi,Hoocąk,hoch1243,win,470,press down,hiwusųc,,
op-470-1-1,op,Omaha-Ponca,omah1247,oma,470,press down,ábaçoⁿde,,
ks-470-1-1,ks,Kanza/Kaw,kans1243,ksk,470,press down,ábüsąǰe,rr,
ks-470-1-2,ks,Kanza/Kaw,kans1243,ksk,470,press down,ánąsą́ǰe,rr,
ks-470-1-3,ks,Kanza/Kaw,kans1243,ksk,470,press down,áyusąǰe,rr,
ks-470-1-4,ks,Kanza/Kaw,kans1243,ksk,470,press down,ábasąǰe,rr,
ks-470-1-5,ks,Kanza/Kaw,kans1243,ksk,470,press down,ágasąǰe,rr,
ks-470-1-6,ks,Kanza/Kaw,kans1243,ksk,470,press down,áyasąǰe,rr,
os-470-1-1,os,Osage,osag1243,osa,470,press down,ábaçoⁿdse,lf[5a],
qu-470-1-1,qu,Quapaw,quap1242,qua,470,press down,ábisątte,jod,
