ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-373-1-1,psi,Proto-Siouan,,sio,373,separate (1),*sąhe,,
pma-373-1-1,pma,Pre-Mandan,,,373,separate (1),*šąhe,,
pmv-373-1-1,pmv,Proto-Mississipi-Valley,,,373,separate (1),*-zą,,
ma-373-1-1,ma,Mandan,mand1446,mhq,373,separate (1),šą́hoʔš,h[222],
ma-373-1-2,ma,Mandan,mand1446,mhq,373,separate (1),íšąhe,h[222],
ma-373-1-3,ma,Mandan,mand1446,mhq,373,separate (1),"-šą́hoʔš, ka-",h[223],
pda-373-1-1,pda,Proto-Dakota,,,373,separate (1),*-zą,,
pdh-373-1-1,pdh,Proto-Dhegiha,,,373,separate (1),*-zą,,
la-373-1-1,la,Lakota,lako1247,lkt,373,separate (1),"-zą́, pa-",b[438],
la-373-1-2,la,Lakota,lako1247,lkt,373,separate (1),"-zą́, yu-",b[657],
da-373-1-1,da,Dakota,dako1258,dak,373,separate (1),"-zą́, yu-",r[647b],
ks-373-1-1,ks,Kanza/Kaw,kans1243,ksk,373,separate (1),gakkízą,rr,
qu-373-1-1,qu,Quapaw,quap1242,qua,373,separate (1),"-zą́, di-",rr,
qu-373-1-2,qu,Quapaw,quap1242,qua,373,separate (1),"-zą́zą, ba-",rr,
