ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-908-1-1,psi,Proto-Siouan,,sio,908,directional locative,*í•-,,
pch-908-1-1,pch,Proto-Crow-Hidatsa,,,908,directional locative,*í•,,
pmv-908-1-1,pmv,Proto-Mississipi-Valley,,,908,directional locative,*í-,,
pse-908-1-1,pse,Proto-Southeastern,,,908,directional locative,*i-,,
cr-908-1-1,cr,Crow,crow1244,cro,908,directional locative,í-,,
hi-908-1-1,hi,Hidatsa,hida1246,hid,908,directional locative,í•-,j,
ma-908-1-1,ma,Mandan,mand1446,mhq,908,directional locative,í-,h[437],
pda-908-1-1,pda,Proto-Dakota,,,908,directional locative,*i-,,
pwc-908-1-1,pwc,Proto-Hoocąk-Chiwere,,,908,directional locative,*i-,,
pdh-908-1-1,pdh,Proto-Dhegiha,,,908,directional locative,*í-,,
la-908-1-1,la,Lakota,lako1247,lkt,908,directional locative,i-,,
da-908-1-1,da,Dakota,dako1258,dak,908,directional locative,i-,r[169a],
ch-908-1-1,ch,Chiwere,iowa1245,iow,908,directional locative,i-,,
wi-908-1-1,wi,Hoocąk,hoch1243,win,908,directional locative,hi-,,
wi-908-1-2,wi,Hoocąk,hoch1243,win,908,directional locative,hi-,,
ks-908-1-1,ks,Kanza/Kaw,kans1243,ksk,908,directional locative,í-,rr,
os-908-1-1,os,Osage,osag1243,osa,908,directional locative,í-,,
qu-908-1-1,qu,Quapaw,quap1242,qua,908,directional locative,í-,jod;rr,
bi-908-1-1,bi,Biloxi,bilo1248,bll,908,directional locative,i-,,
tu-908-1-1,tu,Tutelo,tute1247,tta,908,directional locative,i-,,
