ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
pmv-204-1-1,pmv,Proto-Mississipi-Valley,,,204,stick (6),*-stakE,,
pda-204-1-1,pda,Proto-Dakota,,,204,stick (6),*-stakA,,
pwc-204-1-1,pwc,Proto-Hoocąk-Chiwere,,,204,stick (6),*awástake,,
pdh-204-1-1,pdh,Proto-Dhegiha,,,204,stick (6),*-stáke,,
pbo-204-1-1,pbo,Proto-Biloxi-Ofo,,,204,stick (6),*staki,,
la-204-1-1,la,Lakota,lako1247,lkt,204,stick (6),akástaka,b[69b],
la-204-1-2,la,Lakota,lako1247,lkt,204,stick (6),okástaka,b[385],
la-204-1-3,la,Lakota,lako1247,lkt,204,stick (6),okástaka,r[363a],
ch-204-1-1,ch,Chiwere,iowa1245,iow,204,stick (6),awátage,lwr[65],
ch-204-1-2,ch,Chiwere,iowa1245,iow,204,stick (6),abátage,jgt92[199],
ch-204-1-3,ch,Chiwere,iowa1245,iow,204,stick (6),awáhdage,,
wi-204-1-1,wi,Hoocąk,hoch1243,win,204,stick (6),hawasták,km[721],
wi-204-1-2,wi,Hoocąk,hoch1243,win,204,stick (6),hawastak,,
ks-204-1-1,ks,Kanza/Kaw,kans1243,ksk,204,stick (6),iyáyüstáge,rr,
ks-204-1-2,ks,Kanza/Kaw,kans1243,ksk,204,stick (6),"stáge, áyü-",jod;rr,
bi-204-1-1,bi,Biloxi,bilo1248,bll,204,stick (6),ádustûkí,ds[180b],
bi-204-1-2,bi,Biloxi,bilo1248,bll,204,stick (6),"staḳ, apástaḳoⁿní",ds[257b],
bi-204-1-3,bi,Biloxi,bilo1248,bll,204,stick (6),kĭpstûkí,ds[249],
bi-204-1-4,bi,Biloxi,bilo1248,bll,204,stick (6),kĭpstûkyĕ´,ds[249],
bi-204-1-5,bi,Biloxi,bilo1248,bll,204,stick (6),"apstû´ki, apstûkí",ds[249],
of-204-1-1,of,Ofo,ofoo1242,ofo,204,stick (6),nạ́ftạki,ds[326b],
