ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psc-108-1-1,psc,Proto-Siouan-Catawba,,,108,turn (1) > roll,*parąʔ,,
psi-108-1-1,psi,Proto-Siouan,,sio,108,turn (1) > roll,*parą́(-he) (?),,
pmv-108-1-1,pmv,Proto-Mississipi-Valley,,,108,turn (1) > roll,*wrų-,,
ca-108-1-1,ca,Catawba,cata1286,chc,108,turn (1) > roll,diksitóparą́ʔsere,sp[6],
ca-108-1-2,ca,Catawba,cata1286,chc,108,turn (1) > roll,*parą́ʔ; parą́ʔhure,sp[69],
pdh-108-1-1,pdh,Proto-Dhegiha,,,108,turn (1) > roll,*-brǫ,,
pbo-108-1-1,pbo,Proto-Biloxi-Ofo,,,108,turn (1) > roll,*-nąhi (?),,
st-108-1-1,st,Stoney,ston1242,sto,108,turn (1) > roll,mnuɣa,pas,
ch-108-1-1,ch,Chiwere,iowa1245,iow,108,turn (1) > roll,rubrún,,
ks-108-1-1,ks,Kanza/Kaw,kans1243,ksk,108,turn (1) > roll,büblǫ́blǫze,jod,
os-108-1-1,os,Osage,osag1243,osa,108,turn (1) > roll,i´ḳithibthoⁿ,lf[74a],
bi-108-1-1,bi,Biloxi,bilo1248,bll,108,turn (1) > roll,"pana, kĭpánahi, kĭpanáhi",ds[243b],
of-108-1-1,of,Ofo,ofoo1242,ofo,108,turn (1) > roll,atū´nahi,ds[322b];ssf,
