ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-1025-1-1,psi,Proto-Siouan,,sio,1025,bungle,*šrą́-he,,
pma-1025-1-1,pma,Pre-Mandan,,,1025,bungle,*srąh-,,
pmv-1025-1-1,pmv,Proto-Mississipi-Valley,,,1025,bungle,*šrą,,
ma-1025-1-1,ma,Mandan,mand1446,mhq,1025,bungle,srąh,h[215],
ma-1025-1-2,ma,Mandan,mand1446,mhq,1025,bungle,rusąrą́hįrį ré•hoʔš,c,
pda-1025-1-1,pda,Proto-Dakota,,,1025,bungle,*-šrą́,,
pdh-1025-1-1,pdh,Proto-Dhegiha,,,1025,bungle,*šną́,,
la-1025-1-1,la,Lakota,lako1247,lkt,1025,bungle,kašná,ej,
la-1025-1-2,la,Lakota,lako1247,lkt,1025,bungle,pašná,ej,
la-1025-1-3,la,Lakota,lako1247,lkt,1025,bungle,wošná,ej,
la-1025-1-4,la,Lakota,lako1247,lkt,1025,bungle,yašná,ej,
la-1025-1-5,la,Lakota,lako1247,lkt,1025,bungle,yušná,ej,
la-1025-1-6,la,Lakota,lako1247,lkt,1025,bungle,wayúšna,eb[572],
da-1025-1-1,da,Dakota,dako1258,dak,1025,bungle,óśna,r[386b],
wi-1025-1-1,wi,Hoocąk,hoch1243,win,1025,bungle,gisąną́,km[390],
wi-1025-1-2,wi,Hoocąk,hoch1243,win,1025,bungle,gisąną,km[86],
wi-1025-1-3,wi,Hoocąk,hoch1243,win,1025,bungle,boošą́ną,km[2570],
wi-1025-1-4,wi,Hoocąk,hoch1243,win,1025,bungle,boošąną,km[2726],
wi-1025-1-5,wi,Hoocąk,hoch1243,win,1025,bungle,rašąną́,,
wi-1025-1-6,wi,Hoocąk,hoch1243,win,1025,bungle,rašąną,,
wi-1025-1-7,wi,Hoocąk,hoch1243,win,1025,bungle,rušąną́,,
wi-1025-1-8,wi,Hoocąk,hoch1243,win,1025,bungle,rušąną,,
op-1025-1-1,op,Omaha-Ponca,omah1247,oma,1025,bungle,shna,sw[266],
qu-1025-1-1,qu,Quapaw,quap1242,qua,1025,bungle,dašną́ži,rr,
qu-1025-1-2,qu,Quapaw,quap1242,qua,1025,bungle,dašną́šnąži,rr,
