ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-1022-1-1,psi,Proto-Siouan,,sio,1022,burn (3),*xú•-re,,
pma-1022-1-1,pma,Pre-Mandan,,,1022,burn (3),*-xu•-,,
pmv-1022-1-1,pmv,Proto-Mississipi-Valley,,,1022,burn (3),*ɣú,,
hi-1022-1-1,hi,Hidatsa,hida1246,hid,1022,burn (3),"šaru-he•, ará-",j,
ma-1022-1-1,ma,Mandan,mand1446,mhq,1022,burn (3),dáxu•roʔš,c,
pda-1022-1-1,pda,Proto-Dakota,,,1022,burn (3),*ɣú ~ *ɣų́,,
pwc-1022-1-1,pwc,Proto-Hoocąk-Chiwere,,,1022,burn (3),*Ra•xú,,
pdh-1022-1-1,pdh,Proto-Dhegiha,,,1022,burn (3),*Rá•ɣüɣe,,
la-1022-1-1,la,Lakota,lako1247,lkt,1022,burn (3),ɣú,c,
la-1022-1-2,la,Lakota,lako1247,lkt,1022,burn (3),"ɣu, oná-",b[395a];ej,
st-1022-1-1,st,Stoney,ston1242,sto,1022,burn (3),ʕų́,pas,
sv-1022-1-1,sv,Sioux Valley,,,1022,burn (3),[ɣú ~ ɣų́],pas,
ch-1022-1-1,ch,Chiwere,iowa1245,iow,1022,burn (3),daxúhi,marsh,
ot-1022-1-1,ot,Otoe,iowa1245,iow,1022,burn (3),dáxu •burned’,jdh,
wi-1022-1-1,wi,Hoocąk,hoch1243,win,1022,burn (3),"xú, taa-",km[3100];lk[20.20],
wi-1022-1-2,wi,Hoocąk,hoch1243,win,1022,burn (3),taaxu,,
op-1022-1-1,op,Omaha-Ponca,omah1247,oma,1022,burn (3),naɣíɣige,jod,
ks-1022-1-1,ks,Kanza/Kaw,kans1243,ksk,1022,burn (3),dá•ɣüɣe,rr,
ks-1022-1-2,ks,Kanza/Kaw,kans1243,ksk,1022,burn (3),wadáɣüɣe,rr,
bi-1022-1-1,bi,Biloxi,bilo1248,bll,1022,burn (3),dáxŭníyĕtu,ds[169b],
