ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-534-1-1,psi,Proto-Siouan,,sio,534,"none, be/have, lack",*-į́kE,,
pmv-534-1-1,pmv,Proto-Mississipi-Valley,,,534,"none, be/have, lack",*rįkE,,
ma-534-1-1,ma,Mandan,mand1446,mhq,534,"none, be/have, lack",wįkóʔš,rtc,
pda-534-1-1,pda,Proto-Dakota,,,534,"none, be/have, lack",*nįkA,,
pwc-534-1-1,pwc,Proto-Hoocąk-Chiwere,,,534,"none, be/have, lack",*nį́ke,,
pdh-534-1-1,pdh,Proto-Dhegiha,,,534,"none, be/have, lack",*rįke,,
pbo-534-1-1,pbo,Proto-Biloxi-Ofo,,,534,"none, be/have, lack",*níki,,
la-534-1-1,la,Lakota,lako1247,lkt,534,"none, be/have, lack",waníčA,rtc;ej,
la-534-1-2,la,Lakota,lako1247,lkt,534,"none, be/have, lack",níčA,,
da-534-1-1,da,Dakota,dako1258,dak,534,"none, be/have, lack",níća,r[340b],
st-534-1-1,st,Stoney,ston1242,sto,534,"none, be/have, lack",nį́ǰa pas,,
ch-534-1-1,ch,Chiwere,iowa1245,iow,534,"none, be/have, lack",ñį́ŋe ~ ñį́ge,rr,
mo-534-1-1,mo,Missouria,,,534,"none, be/have, lack","ning ga, niing g’, nega, neeg’",landc,
wi-534-1-1,wi,Hoocąk,hoch1243,win,534,"none, be/have, lack",-nįk,km[1090],
wi-534-1-2,wi,Hoocąk,hoch1243,win,534,"none, be/have, lack",hišjara nįk,,
op-534-1-1,op,Omaha-Ponca,omah1247,oma,534,"none, be/have, lack",-ðįgé,jek,
ks-534-1-1,ks,Kanza/Kaw,kans1243,ksk,534,"none, be/have, lack",-yįge,rr,
os-534-1-1,os,Osage,osag1243,osa,534,"none, be/have, lack",thíⁿge,lf[148a],
qu-534-1-1,qu,Quapaw,quap1242,qua,534,"none, be/have, lack",niké,jod,
bi-534-1-1,bi,Biloxi,bilo1248,bll,534,"none, be/have, lack","níḳi, níki",ds[236b],
of-534-1-1,of,Ofo,ofoo1242,ofo,534,"none, be/have, lack",aⁿtoníki,ds[323a],
of-534-1-2,of,Ofo,ofoo1242,ofo,534,"none, be/have, lack",abáthe tĭnĭñki,ds[324b],
