ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-23-1-1,psi,Proto-Siouan,,sio,23,winter,*wá•rą•,,
pch-23-1-1,pch,Proto-Crow-Hidatsa,,,23,winter,*wá•ra•,,
pma-23-1-1,pma,Pre-Mandan,,,23,winter,*wa•rą,,
pmv-23-1-1,pmv,Proto-Mississipi-Valley,,,23,winter,*má•rįh ~ *má•-įh,,
pse-23-1-1,pse,Proto-Southeastern,,,23,winter,*wa•ną́•,,
ca-23-1-1,ca,Catawba,cata1286,chc,23,winter,wéra,sp[8],
ca-23-1-2,ca,Catawba,cata1286,chc,23,winter,wáya,sp[105],
ca-23-1-3,ca,Catawba,cata1286,chc,23,winter,"wayα̨, we’ra, we’ru",ss,
cr-23-1-1,cr,Crow,crow1244,cro,23,winter,báalaa,gg[20];dec[37],
hi-23-1-1,hi,Hidatsa,hida1246,hid,23,winter,wá•ra•,j,
ma-23-1-1,ma,Mandan,mand1446,mhq,23,winter,wą́•rąʔ,c,
pda-23-1-1,pda,Proto-Dakota,,,23,winter,*waníyetu,,
pwc-23-1-1,pwc,Proto-Hoocąk-Chiwere,,,23,winter,*má•nį,,
pdh-23-1-1,pdh,Proto-Dhegiha,,,23,winter,*omą́įhka,,
la-23-1-1,la,Lakota,lako1247,lkt,23,winter,waníyetu,c,
da-23-1-1,da,Dakota,dako1258,dak,23,winter,waníyetu,r[524b],
ch-23-1-1,ch,Chiwere,iowa1245,iow,23,winter,"bá•ñį, báñį•",rr,
wi-23-1-1,wi,Hoocąk,hoch1243,win,23,winter,mąąnį́,km[1992],
wi-23-1-2,wi,Hoocąk,hoch1243,win,23,winter,mąąnį,,
op-23-1-1,op,Omaha-Ponca,omah1247,oma,23,winter,omą́įkka,jek,
ks-23-1-1,ks,Kanza/Kaw,kans1243,ksk,23,winter,omą́yįkka,rr,
os-23-1-1,os,Osage,osag1243,osa,23,winter,umoⁿiⁿḳa,lf[173b],
qu-23-1-1,qu,Quapaw,quap1242,qua,23,winter,ománikka,jod,
bi-23-1-1,bi,Biloxi,bilo1248,bll,23,winter,"anáⁿ, anaⁿḳáⁿ",ds[173a],
of-23-1-1,of,Ofo,ofoo1242,ofo,23,winter,ānó,ds[321a];ssf,
tu-23-1-1,tu,Tutelo,tute1247,tta,23,winter,"wāneñi, wānēi",,
