ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
pmv-277-1-1,pmv,Proto-Mississipi-Valley,,,277,"son, second born",*(ki)-hé•,,
pwc-277-1-1,pwc,Proto-Hoocąk-Chiwere,,,277,"son, second born",*hé•ną,,
pdh-277-1-1,pdh,Proto-Dhegiha,,,277,"son, second born",*(į)-khé,,
da-277-1-1,da,Dakota,dako1258,dak,277,"son, second born",he- in,r[45],
da-277-1-2,da,Dakota,dako1258,dak,277,"son, second born",hepáŋ,,
da-277-1-3,da,Dakota,dako1258,dak,277,"son, second born",he- in,,
da-277-1-4,da,Dakota,dako1258,dak,277,"son, second born",hepí,,
ch-277-1-1,ch,Chiwere,iowa1245,iow,277,"son, second born",he•ną́,,
wi-277-1-1,wi,Hoocąk,hoch1243,win,277,"son, second born","héeną, heeną́",km[787],
wi-277-1-2,wi,Hoocąk,hoch1243,win,277,"son, second born",heeną,,
op-277-1-1,op,Omaha-Ponca,omah1247,oma,277,"son, second born",įkhé,jod,
ks-277-1-1,ks,Kanza/Kaw,kans1243,ksk,277,"son, second born",khéga,rr,
ks-277-1-2,ks,Kanza/Kaw,kans1243,ksk,277,"son, second born",ikhé,rr,
os-277-1-1,os,Osage,osag1243,osa,277,"son, second born",kshóⁿga,lf[90b],
qu-277-1-1,qu,Quapaw,quap1242,qua,277,"son, second born",[†įkhé žíka],jod,
