ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-1170-1-1,psi,Proto-Siouan,,sio,1170,alive,*i-rį́•,,
pch-1170-1-1,pch,Proto-Crow-Hidatsa,,,1170,alive,*irí,,
pma-1170-1-1,pma,Pre-Mandan,,,1170,alive,*irįs-,,
pmv-1170-1-1,pmv,Proto-Mississipi-Valley,,,1170,alive,*nį,,
pse-1170-1-1,pse,Proto-Southeastern,,,1170,alive,*inį•,,
cr-1170-1-1,cr,Crow,crow1244,cro,1170,alive,ilí,rg;gg[87],
hi-1170-1-1,hi,Hidatsa,hida1246,hid,1170,alive,irÉ,j,
ma-1170-1-1,ma,Mandan,mand1446,mhq,1170,alive,wį́ʔrįsoʔš,c,
pda-1170-1-1,pda,Proto-Dakota,,,1170,alive,*nį́,,
pwc-1170-1-1,pwc,Proto-Hoocąk-Chiwere,,,1170,alive,*nį́•,,
pdh-1170-1-1,pdh,Proto-Dhegiha,,,1170,alive,*nį,rr,
la-1170-1-1,la,Lakota,lako1247,lkt,1170,alive,ní,c,
da-1170-1-1,da,Dakota,dako1258,dak,1170,alive,ni,r[340b],
st-1170-1-1,st,Stoney,ston1242,sto,1170,alive,nį́,pas,
ch-1170-1-1,ch,Chiwere,iowa1245,iow,1170,alive,ni,lwr,
wi-1170-1-1,wi,Hoocąk,hoch1243,win,1170,alive,nįįhá,km[2320],
wi-1170-1-2,wi,Hoocąk,hoch1243,win,1170,alive,nįįha,km[2298];marino[342],
wi-1170-1-3,wi,Hoocąk,hoch1243,win,1170,alive,nįʔą́p,,
wi-1170-1-4,wi,Hoocąk,hoch1243,win,1170,alive,nį'ąp,,
op-1170-1-1,op,Omaha-Ponca,omah1247,oma,1170,alive,níðettabi,,
ks-1170-1-1,ks,Kanza/Kaw,kans1243,ksk,1170,alive,nį,rr,
os-1170-1-1,os,Osage,osag1243,osa,1170,alive,nį,lf[105a],
qu-1170-1-1,qu,Quapaw,quap1242,qua,1170,alive,ni,jod,
bi-1170-1-1,bi,Biloxi,bilo1248,bll,1170,alive,ini,ds[200a],
tu-1170-1-1,tu,Tutelo,tute1247,tta,1170,alive,ini•,h,
tu-1170-1-2,tu,Tutelo,tute1247,tta,1170,alive,"inī, enī, inīna",,
