ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-887-1-1,psi,Proto-Siouan,,sio,887,"dwell, dwelling, house",*ahtí•,,
pch-887-1-1,pch,Proto-Crow-Hidatsa,,,887,"dwell, dwelling, house",*atÉ,,
pmv-887-1-1,pmv,Proto-Mississipi-Valley,,,887,"dwell, dwelling, house",*htí,,
pse-887-1-1,pse,Proto-Southeastern,,,887,"dwell, dwelling, house",*athí•,,
cr-887-1-1,cr,Crow,crow1244,cro,887,"dwell, dwelling, house",aší,rg;gg[12];dec[42],
hi-887-1-1,hi,Hidatsa,hida1246,hid,887,"dwell, dwelling, house",atÉ,j,
hi-887-1-2,hi,Hidatsa,hida1246,hid,887,"dwell, dwelling, house",atí,j,
hi-887-1-3,hi,Hidatsa,hida1246,hid,887,"dwell, dwelling, house",á•ti,,
ma-887-1-1,ma,Mandan,mand1446,mhq,887,"dwell, dwelling, house",tíʔ,c,
ma-887-1-2,ma,Mandan,mand1446,mhq,887,"dwell, dwelling, house",otíʔ,c,
pda-887-1-1,pda,Proto-Dakota,,,887,"dwell, dwelling, house",*thí,,
pwc-887-1-1,pwc,Proto-Hoocąk-Chiwere,,,887,"dwell, dwelling, house",*thí•,,
pdh-887-1-1,pdh,Proto-Dhegiha,,,887,"dwell, dwelling, house",*htí,,
pbo-887-1-1,pbo,Proto-Biloxi-Ofo,,,887,"dwell, dwelling, house",*athí,,
la-887-1-1,la,Lakota,lako1247,lkt,887,"dwell, dwelling, house",thí,c,
st-887-1-1,st,Stoney,ston1242,sto,887,"dwell, dwelling, house",thi-,pas,
sv-887-1-1,sv,Sioux Valley,,,887,"dwell, dwelling, house",thi-,pas,
ch-887-1-1,ch,Chiwere,iowa1245,iow,887,"dwell, dwelling, house",čhí,rr,
wi-887-1-1,wi,Hoocąk,hoch1243,win,887,"dwell, dwelling, house",číi,km[217],
wi-887-1-2,wi,Hoocąk,hoch1243,win,887,"dwell, dwelling, house",cii,km[224],
wi-887-1-3,wi,Hoocąk,hoch1243,win,887,"dwell, dwelling, house",čiihák,,
wi-887-1-4,wi,Hoocąk,hoch1243,win,887,"dwell, dwelling, house",ciihak ~ cii hihak,,
op-887-1-1,op,Omaha-Ponca,omah1247,oma,887,"dwell, dwelling, house",ttí,c,
ks-887-1-1,ks,Kanza/Kaw,kans1243,ksk,887,"dwell, dwelling, house",ččí,rr,
os-887-1-1,os,Osage,osag1243,osa,887,"dwell, dwelling, house",hcí,lf[162f],
qu-887-1-1,qu,Quapaw,quap1242,qua,887,"dwell, dwelling, house",ttí,rr,
bi-887-1-1,bi,Biloxi,bilo1248,bll,887,"dwell, dwelling, house","ati, áti, ti",ds[274b],
of-887-1-1,of,Ofo,ofoo1242,ofo,887,"dwell, dwelling, house","ạthí, ạt‹í",ds[322a],
tu-887-1-1,tu,Tutelo,tute1247,tta,887,"dwell, dwelling, house",atī,n;h,
