ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-290-1-1,psi,Proto-Siouan,,sio,290,snow (3),*(wa-)wá•-hu(-re),,
pmv-290-1-1,pmv,Proto-Mississipi-Valley,,,290,snow (3),*Wa•-(hu)(-re),,
pwc-290-1-1,pwc,Proto-Hoocąk-Chiwere,,,290,snow (3),*Wá•hu,,
pdh-290-1-1,pdh,Proto-Dhegiha,,,290,snow (3),*Wa-(hü)-re,,
pbo-290-1-1,pbo,Proto-Biloxi-Ofo,,,290,snow (3),*(a-)Wahú(-ri) (?),,
ch-290-1-1,ch,Chiwere,iowa1245,iow,290,snow (3),bá•hu,rr,
wi-290-1-1,wi,Hoocąk,hoch1243,win,290,snow (3),waahúhi,km[3198],
wi-290-1-2,wi,Hoocąk,hoch1243,win,290,snow (3),waahuhi,,
op-290-1-1,op,Omaha-Ponca,omah1247,oma,290,snow (3),máthe,,
ks-290-1-1,ks,Kanza/Kaw,kans1243,ksk,290,snow (3),bahǘya,rr,
os-290-1-1,os,Osage,osag1243,osa,290,snow (3),bahiúthe,lf[21a],
qu-290-1-1,qu,Quapaw,quap1242,qua,290,snow (3),poíde,rr,
bi-290-1-1,bi,Biloxi,bilo1248,bll,290,snow (3),wahudí,ds[285b],
of-290-1-1,of,Ofo,ofoo1242,ofo,290,snow (3),abahó,ds[319a],
