ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-1010-1-1,psi,Proto-Siouan,,sio,1010,cache,*ó-xe,,
pmv-1010-1-1,pmv,Proto-Mississipi-Valley,,,1010,cache,*(wa-)óxe,,
hi-1010-1-1,hi,Hidatsa,hida1246,hid,1010,cache,wa•xu-he•,handv,
hi-1010-1-2,hi,Hidatsa,hida1246,hid,1010,cache,ma•xu-,,
ma-1010-1-1,ma,Mandan,mand1446,mhq,1010,cache,"wų́x, wų́xe",h[307],
ma-1010-1-2,ma,Mandan,mand1446,mhq,1010,cache,wų́x,c,
pda-1010-1-1,pda,Proto-Dakota,,,1010,cache,*wóxa,,
pdh-1010-1-1,pdh,Proto-Dhegiha,,,1010,cache,*óxe,,
la-1010-1-1,la,Lakota,lako1247,lkt,1010,cache,wóḣa,b[598a],
da-1010-1-1,da,Dakota,dako1258,dak,1010,cache,wóḣa,r[587b],
ch-1010-1-1,ch,Chiwere,iowa1245,iow,1010,cache,wó•xe,jdh,
ks-1010-1-1,ks,Kanza/Kaw,kans1243,ksk,1010,cache,óxe,rr,
os-1010-1-1,os,Osage,osag1243,osa,1010,cache,úxe,sw[36],
bi-1010-1-1,bi,Biloxi,bilo1248,bll,1010,cache,máx hoⁿní,ds[227a],
