ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-642-1-1,psi,Proto-Siouan,,sio,642,know (1),*ų-spé•,,
pse-642-1-1,pse,Proto-Southeastern,,,642,know (1),*ų-spé•,,
pda-642-1-1,pda,Proto-Dakota,,,642,know (1),*ų-spe,,
pbo-642-1-1,pbo,Proto-Biloxi-Ofo,,,642,know (1),*į-spé,,
la-642-1-1,la,Lakota,lako1247,lkt,642,know (1),ųspé,c,
st-642-1-1,st,Stoney,ston1242,sto,642,know (1),ų́spe,pas,
bi-642-1-1,bi,Biloxi,bilo1248,bll,642,know (1),"spĕ´, cpi",ds[257b],
bi-642-1-2,bi,Biloxi,bilo1248,bll,642,know (1),iⁿspĕ´xtitu,,
of-642-1-1,of,Ofo,ofoo1242,ofo,642,know (1),afpĕ´ni,ds[319a],
of-642-2-1,of,Ofo,ofoo1242,ofo,642,know (1),iⁿ´fpĕ,ds[325a],
tu-642-1-1,tu,Tutelo,tute1247,tta,642,know (1),koñspēwa,h,
tu-642-1-2,tu,Tutelo,tute1247,tta,642,know (1),kíąkoⁿcpéwa,jod,
tu-642-1-3,tu,Tutelo,tute1247,tta,642,know (1),kíoⁿcpéna,jod,
