ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-302-1-1,psi,Proto-Siouan,,sio,302,slip (6),*-šutE,,
pch-302-1-1,pch,Proto-Crow-Hidatsa,,,302,slip (6),*-šutE,,
cr-302-1-1,cr,Crow,crow1244,cro,302,slip (6),dússhishi,gg[44];dec[26],
cr-302-1-2,cr,Crow,crow1244,cro,302,slip (6),dásshushi,gg[42],
hi-302-1-1,hi,Hidatsa,hida1246,hid,302,slip (6),"-šutE, ara-",j,
hi-302-1-2,hi,Hidatsa,hida1246,hid,302,slip (6),"-šutE, ná-",j,
hi-302-1-3,hi,Hidatsa,hida1246,hid,302,slip (6),"-šutE, nak-",j,
hi-302-1-4,hi,Hidatsa,hida1246,hid,302,slip (6),"-šutE, nú-",j,
hi-302-1-5,hi,Hidatsa,hida1246,hid,302,slip (6),"-šitE, nú-",j,
hi-302-1-6,hi,Hidatsa,hida1246,hid,302,slip (6),"-šutE, pá-",j,
pda-302-1-1,pda,Proto-Dakota,,,302,slip (6),*-šuta,,
la-302-1-1,la,Lakota,lako1247,lkt,302,slip (6),"-šúta, wa-",b[553],
bi-302-1-1,bi,Biloxi,bilo1248,bll,302,slip (6),natcûpĭ´,ds[267a],
bi-302-2-1,bi,Biloxi,bilo1248,bll,302,slip (6),"datcpí, datcû´p",ds[267a],
bi-302-3-1,bi,Biloxi,bilo1248,bll,302,slip (6),"dutcpi´, dutcû´p",ds[267a],
bi-302-4-1,bi,Biloxi,bilo1248,bll,302,slip (6),ánatcpi,ds[267a],
bi-302-5-1,bi,Biloxi,bilo1248,bll,302,slip (6),datcpí,ds[267a],
bi-302-6-1,bi,Biloxi,bilo1248,bll,302,slip (6),dŭkŭtcpi´,ds[267a],
bi-302-7-1,bi,Biloxi,bilo1248,bll,302,slip (6),kĭdutcpí,ds[267b],
bi-302-8-1,bi,Biloxi,bilo1248,bll,302,slip (6),"natcpi´, natcûpĭ´",ds[267a],
