ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-823-1-1,psi,Proto-Siouan,,sio,823,flower (1),*xyéhe,,
ca-823-1-1,ca,Catawba,cata1286,chc,823,flower (1),serak,ks,
ca-823-1-2,ca,Catawba,cata1286,chc,823,flower (1),sərak,sp[88],
ma-823-1-1,ma,Mandan,mand1446,mhq,823,flower (1),sréh,h[216],
ma-823-1-2,ma,Mandan,mand1446,mhq,823,flower (1),waʔósere,h[216],
ma-823-1-3,ma,Mandan,mand1446,mhq,823,flower (1),wąʔpéʔ ósere,c,
pbo-823-1-1,pbo,Proto-Biloxi-Ofo,,,823,flower (1),*-xyé•hi,,
wi-823-1-1,wi,Hoocąk,hoch1243,win,823,flower (1),hoxeré,km[1586],
wi-823-1-2,wi,Hoocąk,hoch1243,win,823,flower (1),hoxere,,
bi-823-1-1,bi,Biloxi,bilo1248,bll,823,flower (1),"áxiyehí, axiyé, xyéhi, xayehí",ds[221a],
of-823-1-1,of,Ofo,ofoo1242,ofo,823,flower (1),akĭktcéhi,ds[320a],
of-823-2-1,of,Ofo,ofoo1242,ofo,823,flower (1),ktcé̄hi,ds[326];ssf,
