ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-487-1-1,psi,Proto-Siouan,,sio,487,pine tree,*Wa•si,,
pch-487-1-1,pch,Proto-Crow-Hidatsa,,,487,pine tree,*wá•ci,,
pmv-487-1-1,pmv,Proto-Mississipi-Valley,,,487,pine tree,*Wá•zi,,
pse-487-1-1,pse,Proto-Southeastern,,,487,pine tree,*wa•si(•)-(hu),,
cr-487-1-1,cr,Crow,crow1244,cro,487,pine tree,báačii,rg,
hi-487-1-1,hi,Hidatsa,hida1246,hid,487,pine tree,wá•hci,awj,
hi-487-1-2,hi,Hidatsa,hida1246,hid,487,pine tree,má•hci,,
pda-487-1-1,pda,Proto-Dakota,,,487,pine tree,*wazí,,
pwc-487-1-1,pwc,Proto-Hoocąk-Chiwere,,,487,pine tree,*Wá•zi,,
pdh-487-1-1,pdh,Proto-Dhegiha,,,487,pine tree,*Wá•zą(-hü),,
la-487-1-1,la,Lakota,lako1247,lkt,487,pine tree,wazí,rtc,
da-487-1-1,da,Dakota,dako1258,dak,487,pine tree,wazí,r[563a],
ch-487-1-1,ch,Chiwere,iowa1245,iow,487,pine tree,ba•ðí,rr,
ch-487-1-2,ch,Chiwere,iowa1245,iow,487,pine tree,bá•ði,rr,
ch-487-1-3,ch,Chiwere,iowa1245,iow,487,pine tree,báði,jgt92[118],
ch-487-1-4,ch,Chiwere,iowa1245,iow,487,pine tree,bádhi,,
wi-487-1-1,wi,Hoocąk,hoch1243,win,487,pine tree,waazí,km[3232],
wi-487-1-2,wi,Hoocąk,hoch1243,win,487,pine tree,waazi,,
op-487-1-1,op,Omaha-Ponca,omah1247,oma,487,pine tree,má•zi,rtc,
ks-487-1-1,ks,Kanza/Kaw,kans1243,ksk,487,pine tree,báząhü,rr,
os-487-1-1,os,Osage,osag1243,osa,487,pine tree,pázą,lf[19b],
os-487-1-2,os,Osage,osag1243,osa,487,pine tree,báçoⁿ,,
qu-487-1-1,qu,Quapaw,quap1242,qua,487,pine tree,pásą,jod,
bi-487-1-1,bi,Biloxi,bilo1248,bll,487,pine tree,"aⁿsudí, aⁿsûdí, aⁿsu",ds[178a],
tu-487-1-1,tu,Tutelo,tute1247,tta,487,pine tree,"wāsti, wāstī, wāste",hale,
