ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-629-1-1,psi,Proto-Siouan,,sio,629,"let’s see, well, um",*hį-,,
pmv-629-1-1,pmv,Proto-Mississipi-Valley,,,629,"let’s see, well, um",*hį + (ta),,
hi-629-1-1,hi,Hidatsa,hida1246,hid,629,"let’s see, well, um",i•,j,
la-629-1-1,la,Lakota,lako1247,lkt,629,"let’s see, well, um",įska,c,
la-629-1-2,la,Lakota,lako1247,lkt,629,"let’s see, well, um",hináa,b[175b],
la-629-1-3,la,Lakota,lako1247,lkt,629,"let’s see, well, um",hiŋ,b[175b],
la-629-1-4,la,Lakota,lako1247,lkt,629,"let’s see, well, um",hinúu,b[175b],
ch-629-1-1,ch,Chiwere,iowa1245,iow,629,"let’s see, well, um",hį-ada,,
op-629-1-1,op,Omaha-Ponca,omah1247,oma,629,"let’s see, well, um",hĭndá,jodcnaevi[63.9],
ks-629-1-1,ks,Kanza/Kaw,kans1243,ksk,629,"let’s see, well, um",hį́e,jod,
os-629-1-1,os,Osage,osag1243,osa,629,"let’s see, well, um",hiⁿda,lf[60b],
bi-629-1-1,bi,Biloxi,bilo1248,bll,629,"let’s see, well, um",iⁿdá,ds[201b],
tu-629-1-1,tu,Tutelo,tute1247,tta,629,"let’s see, well, um",ehį́,gro,
