ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psc-608-1-1,psc,Proto-Siouan-Catawba,,,608,long (1),*srét,,
psi-608-1-1,psi,Proto-Siouan,,sio,608,long (1),*srétE,,
pmv-608-1-1,pmv,Proto-Mississipi-Valley,,,608,long (1),*srétE,,
ca-608-1-1,ca,Catawba,cata1286,chc,608,long (1),səret-,sp[87];sp[88a],
pwc-608-1-1,pwc,Proto-Hoocąk-Chiwere,,,608,long (1),*sréte,,
pdh-608-1-1,pdh,Proto-Dhegiha,,,608,long (1),*sre•te,,
ch-608-1-1,ch,Chiwere,iowa1245,iow,608,long (1),θléǰe,w[236a],
wi-608-1-1,wi,Hoocąk,hoch1243,win,608,long (1),"seréč, serecį́",km[2813],
wi-608-1-2,wi,Hoocąk,hoch1243,win,608,long (1),"serec, serecį (> serec + xjį)",,
op-608-1-1,op,Omaha-Ponca,omah1247,oma,608,long (1),snedé,c,
op-608-1-2,op,Omaha-Ponca,omah1247,oma,608,long (1),sne•dé ~ sné•de,rr,
ks-608-1-1,ks,Kanza/Kaw,kans1243,ksk,608,long (1),sčeǰé,rr,
os-608-1-1,os,Osage,osag1243,osa,608,long (1),stsedsé,lf[134b],
os-608-1-2,os,Osage,osag1243,osa,608,long (1),scé•,rr,
qu-608-1-1,qu,Quapaw,quap1242,qua,608,long (1),stétte,rr,
of-608-1-1,of,Ofo,ofoo1242,ofo,608,long (1),ftē´tka,ds[323b];ssf,
