ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-431-1-1,psi,Proto-Siouan,,sio,431,rip (1),*parásE (?),,
pma-431-1-1,pma,Pre-Mandan,,,431,rip (1),*:praš- (?),,
pmv-431-1-1,pmv,Proto-Mississipi-Valley,,,431,rip (1),*-wrázE,,
ma-431-1-1,ma,Mandan,mand1446,mhq,431,rip (1),párašoʔš,h[148],
pda-431-1-1,pda,Proto-Dakota,,,431,rip (1),*-wrázA,,
pdh-431-1-1,pdh,Proto-Dhegiha,,,431,rip (1),*-bráze,,
la-431-1-1,la,Lakota,lako1247,lkt,431,rip (1),blazáhą,c,
la-431-1-2,la,Lakota,lako1247,lkt,431,rip (1),"bláza, ka-",b[270],
la-431-1-3,la,Lakota,lako1247,lkt,431,rip (1),"bláza, na-",b[341],
la-431-1-4,la,Lakota,lako1247,lkt,431,rip (1),"bláza, pa-",b[422],
la-431-1-5,la,Lakota,lako1247,lkt,431,rip (1),"bláza, wa-",b[511],
la-431-1-6,la,Lakota,lako1247,lkt,431,rip (1),"bláza, wo-",b[595],
la-431-1-7,la,Lakota,lako1247,lkt,431,rip (1),"bláza, ya-",b[617],
la-431-1-8,la,Lakota,lako1247,lkt,431,rip (1),"bláza, yu-",b[634],
da-431-1-1,da,Dakota,dako1258,dak,431,rip (1),mdazáhą,r[312b],
ch-431-1-1,ch,Chiwere,iowa1245,iow,431,rip (1),lubláðe,marsh,
ch-431-1-2,ch,Chiwere,iowa1245,iow,431,rip (1),"bráðe, na-",lwr[19],
op-431-1-1,op,Omaha-Ponca,omah1247,oma,431,rip (1),b¢azĕ,jod,
ks-431-1-1,ks,Kanza/Kaw,kans1243,ksk,431,rip (1),bláze,rr,
ks-431-1-2,ks,Kanza/Kaw,kans1243,ksk,431,rip (1),babláze,rr,
ks-431-1-3,ks,Kanza/Kaw,kans1243,ksk,431,rip (1),báblaze,rr,
ks-431-1-4,ks,Kanza/Kaw,kans1243,ksk,431,rip (1),bóblaze,rr,
ks-431-1-5,ks,Kanza/Kaw,kans1243,ksk,431,rip (1),bübláze,rr,
ks-431-1-6,ks,Kanza/Kaw,kans1243,ksk,431,rip (1),dáblaze,rr,
ks-431-1-7,ks,Kanza/Kaw,kans1243,ksk,431,rip (1),gabláze,rr,
ks-431-1-8,ks,Kanza/Kaw,kans1243,ksk,431,rip (1),nąbláze,rr,
ks-431-1-9,ks,Kanza/Kaw,kans1243,ksk,431,rip (1),yabláze,rr,
ks-431-1-10,ks,Kanza/Kaw,kans1243,ksk,431,rip (1),yübláze,rr,
os-431-1-1,os,Osage,osag1243,osa,431,rip (1),btháçe,lf[342a],
qu-431-1-1,qu,Quapaw,quap1242,qua,431,rip (1),dibdáze,rr,
qu-431-1-2,qu,Quapaw,quap1242,qua,431,rip (1),kabdáze,rr,
qu-431-1-3,qu,Quapaw,quap1242,qua,431,rip (1),nąbdaze,rr,
