ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-192-1-1,psi,Proto-Siouan,,sio,192,stretch (1),*-ra•,,
pch-192-1-1,pch,Proto-Crow-Hidatsa,,,192,stretch (1),*ra•,,
pch-192-2-1,pch,Proto-Crow-Hidatsa,,,192,stretch (1),*ra,,
pma-192-1-1,pma,Pre-Mandan,,,192,stretch (1),*wre•,,
pmv-192-1-1,pmv,Proto-Mississipi-Valley,,,192,stretch (1),*-ra,,
cr-192-1-1,cr,Crow,crow1244,cro,192,stretch (1),ihkalaá,gg[74],
hi-192-1-1,hi,Hidatsa,hida1246,hid,192,stretch (1),í•ra•,j,
ma-192-1-1,ma,Mandan,mand1446,mhq,192,stretch (1),í•hwere•roʔš,c,
la-192-1-1,la,Lakota,lako1247,lkt,192,stretch (1),iyóya,c,
da-192-1-1,da,Dakota,dako1258,dak,192,stretch (1),iyówa,r[237],
ch-192-1-1,ch,Chiwere,iowa1245,iow,192,stretch (1),i^ára,jgt92[29],
wi-192-1-1,wi,Hoocąk,hoch1243,win,192,stretch (1),ʔiyaára,jwe,
wi-192-1-2,wi,Hoocąk,hoch1243,win,192,stretch (1),iiyaara,,
qu-192-1-1,qu,Quapaw,quap1242,qua,192,stretch (1),iáda,jod,
