ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
pmv-517-1-1,pmv,Proto-Mississipi-Valley,,,517,"one of a pair, another",*ųmą,,
pda-517-1-1,pda,Proto-Dakota,,,517,"one of a pair, another",*ųmá,,
pdh-517-1-1,pdh,Proto-Dhegiha,,,517,"one of a pair, another",*ǫmą,,
la-517-1-1,la,Lakota,lako1247,lkt,517,"one of a pair, another",ųmá,ej,
da-517-1-1,da,Dakota,dako1258,dak,517,"one of a pair, another",uŋ´ma,srr[486],
op-517-1-1,op,Omaha-Ponca,omah1247,oma,517,"one of a pair, another",áma,,
ks-517-1-1,ks,Kanza/Kaw,kans1243,ksk,517,"one of a pair, another",ǫmǫ́,rr,
os-517-1-1,os,Osage,osag1243,osa,517,"one of a pair, another",oⁿ´moⁿ,lf[122a],
qu-517-1-1,qu,Quapaw,quap1242,qua,517,"one of a pair, another",imą́,jod,
bi-517-1-1,bi,Biloxi,bilo1248,bll,517,"one of a pair, another",kiyówowo,ds[287a],
