ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-615-1-1,psi,Proto-Siouan,,sio,615,locative (4),*ro,,
hi-615-1-1,hi,Hidatsa,hida1246,hid,615,locative (4),-ru(k),j,
hi-615-1-2,hi,Hidatsa,hida1246,hid,615,locative (4),-ru {in} aru-,j,
hi-615-1-3,hi,Hidatsa,hida1246,hid,615,locative (4),-ru- {in} haruk,j,
hi-615-1-4,hi,Hidatsa,hida1246,hid,615,locative (4),-ru- {in} hi•ruk,j,
hi-615-1-5,hi,Hidatsa,hida1246,hid,615,locative (4),-ru {in} íaru,j,
hi-615-1-6,hi,Hidatsa,hida1246,hid,615,locative (4),-rú {in} kuarú,handv,
hi-615-1-7,hi,Hidatsa,hida1246,hid,615,locative (4),-ru {in} ó•ka•ru,j,
hi-615-1-8,hi,Hidatsa,hida1246,hid,615,locative (4),-ru {in} šeʔeru,j,
ma-615-1-1,ma,Mandan,mand1446,mhq,615,locative (4),-ɛro,h[433],
pdh-615-1-1,pdh,Proto-Dhegiha,,,615,locative (4),*ro,,
op-615-1-1,op,Omaha-Ponca,omah1247,oma,615,locative (4),-ðo {in} ðéðu,jek,
ks-615-1-1,ks,Kanza/Kaw,kans1243,ksk,615,locative (4),-yó- {in} gayó,rr,
ks-615-1-2,ks,Kanza/Kaw,kans1243,ksk,615,locative (4),-yó- {in} gayóje,rr,
os-615-1-1,os,Osage,osag1243,osa,615,locative (4),-thu {in} gá-thu,lf[47b],
os-615-1-2,os,Osage,osag1243,osa,615,locative (4),-ðo {in} shé-thu,lf[131a],
qu-615-1-1,qu,Quapaw,quap1242,qua,615,locative (4),šédo,rr,
