ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-17-1-1,psi,Proto-Siouan,,sio,17,woodpecker,*htó•ska,,
pmv-17-1-1,pmv,Proto-Mississipi-Valley,,,17,woodpecker,*htó•ska,,
hi-17-1-1,hi,Hidatsa,hida1246,hid,17,woodpecker,tó•ška,j,
ma-17-1-1,ma,Mandan,mand1446,mhq,17,woodpecker,tóška,h[255],
pda-17-1-1,pda,Proto-Dakota,,,17,woodpecker,*thoskála,,
pwc-17-1-1,pwc,Proto-Hoocąk-Chiwere,,,17,woodpecker,*thó•ske,,
pdh-17-1-1,pdh,Proto-Dhegiha,,,17,woodpecker,*htóska,,
la-17-1-1,la,Lakota,lako1247,lkt,17,woodpecker,thoskála,b[500b],
da-17-1-1,da,Dakota,dako1258,dak,17,woodpecker,[†toskádą],r[478b],
ch-17-1-1,ch,Chiwere,iowa1245,iow,17,woodpecker,thóhglégleðe,marsh,
ch-17-1-2,ch,Chiwere,iowa1245,iow,17,woodpecker,čhóhglégleðe,marsh,
wi-17-1-1,wi,Hoocąk,hoch1243,win,17,woodpecker,čoosgé,km[265],
wi-17-1-2,wi,Hoocąk,hoch1243,win,17,woodpecker,coosge,km[266],
wi-17-1-3,wi,Hoocąk,hoch1243,win,17,woodpecker,čoosge pasúč,,
wi-17-1-4,wi,Hoocąk,hoch1243,win,17,woodpecker,coosge paašuc ~ coosgepašuc,,
op-17-1-1,op,Omaha-Ponca,omah1247,oma,17,woodpecker,[†ttóska],flf[105],
os-17-1-1,os,Osage,osag1243,osa,17,woodpecker,ṭúçka,lf[165b],
