ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
pmv-475-1-1,pmv,Proto-Mississipi-Valley,,,475,"pound, mortar",*-htą,,
pda-475-1-1,pda,Proto-Dakota,,,475,"pound, mortar",*ka-thą́,,
pdh-475-1-1,pdh,Proto-Dhegiha,,,475,"pound, mortar",*ka-htą́ha (?),,
pbo-475-1-1,pbo,Proto-Biloxi-Ofo,,,475,"pound, mortar",*i-thą́,,
la-475-1-1,la,Lakota,lako1247,lkt,475,"pound, mortar",kathą́,rtc,
da-475-1-1,da,Dakota,dako1258,dak,475,"pound, mortar",ka-taŋ,srr[270a],
wi-475-1-1,wi,Hoocąk,hoch1243,win,475,"pound, mortar",hobočą́,km[1171],
wi-475-1-2,wi,Hoocąk,hoch1243,win,475,"pound, mortar",hobocą,,
ks-475-1-1,ks,Kanza/Kaw,kans1243,ksk,475,"pound, mortar",gattą́hą,rr,
ks-475-1-2,ks,Kanza/Kaw,kans1243,ksk,475,"pound, mortar",gattą́,rr,
os-475-1-1,os,Osage,osag1243,osa,475,"pound, mortar",gaṭóⁿhe,lf[48a],
qu-475-1-1,qu,Quapaw,quap1242,qua,475,"pound, mortar",kattą́ha,jod,
bi-475-1-1,bi,Biloxi,bilo1248,bll,475,"pound, mortar","ita, itaní, itáⁿ, itáⁿni, haitáni",ds[200b],
of-475-1-1,of,Ofo,ofoo1242,ofo,475,"pound, mortar",ĭtcạthôⁿ,ds[324b],
