ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-721-1-1,psi,Proto-Siouan,,sio,721,"hawk (1), falcon",*kye-tą́he ~ *kye-tų́he,,
pmv-721-1-1,pmv,Proto-Mississipi-Valley,,,721,"hawk (1), falcon",*kyetą́ ~ *kyetų́,,
ma-721-1-1,ma,Mandan,mand1446,mhq,721,"hawk (1), falcon",titą́he,h[252],
pda-721-1-1,pda,Proto-Dakota,,,721,"hawk (1), falcon",*čhetą́,,
pwc-721-1-1,pwc,Proto-Hoocąk-Chiwere,,,721,"hawk (1), falcon",*gredų́,,
pdh-721-1-1,pdh,Proto-Dhegiha,,,721,"hawk (1), falcon",*kretą́,,
la-721-1-1,la,Lakota,lako1247,lkt,721,"hawk (1), falcon",čhetą́,b[130b],
ch-721-1-1,ch,Chiwere,iowa1245,iow,721,"hawk (1), falcon",gretũʹ,lwr[8],
wi-721-1-1,wi,Hoocąk,hoch1243,win,721,"hawk (1), falcon",kereǰų́sep,km[1796],
wi-721-1-2,wi,Hoocąk,hoch1243,win,721,"hawk (1), falcon","kerejųsep, kerejų",,
op-721-1-1,op,Omaha-Ponca,omah1247,oma,721,"hawk (1), falcon",gthedoⁿ´,flf[105],
ks-721-1-1,ks,Kanza/Kaw,kans1243,ksk,721,"hawk (1), falcon",ledą́,rr,
os-721-1-1,os,Osage,osag1243,osa,721,"hawk (1), falcon",gthedoⁿ´,lf[54b],
qu-721-1-1,qu,Quapaw,quap1242,qua,721,"hawk (1), falcon",kdetą́,jod,
bi-721-1-1,bi,Biloxi,bilo1248,bll,721,"hawk (1), falcon",kyĕtoⁿhí,ds[218a],
