ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
pmv-609-1-1,pmv,Proto-Mississipi-Valley,,,609,"locative, demonstrative",*-ka,,
ca-609-1-1,ca,Catawba,cata1286,chc,609,"locative, demonstrative",-kát {in} hukát,ks[168],
ca-609-2-1,ca,Catawba,cata1286,chc,609,"locative, demonstrative",-ká {in} hαkáte,ks[168],
ca-609-3-1,ca,Catawba,cata1286,chc,609,"locative, demonstrative",ya•kəwɛʔ,ks[225],
ca-609-4-1,ca,Catawba,cata1286,chc,609,"locative, demonstrative",-ką´ {in} dé•kα´,ks[225],
ca-609-5-1,ca,Catawba,cata1286,chc,609,"locative, demonstrative",-ką {in} mónαkα,ks[225],
ca-609-6-1,ca,Catawba,cata1286,chc,609,"locative, demonstrative",-ką {in} ókα,ks[125],
ca-609-7-1,ca,Catawba,cata1286,chc,609,"locative, demonstrative",-ka {in} tci•(ka),ks[227],
pdh-609-1-1,pdh,Proto-Dhegiha,,,609,"locative, demonstrative",*-ka,,
la-609-1-1,la,Lakota,lako1247,lkt,609,"locative, demonstrative",-ka {in} laxcaka,b[322a],
la-609-1-2,la,Lakota,lako1247,lkt,609,"locative, demonstrative",-ka {in} tóka,b[494a],
la-609-1-3,la,Lakota,lako1247,lkt,609,"locative, demonstrative",-ca {in} ecéca,b[137],
la-609-1-4,la,Lakota,lako1247,lkt,609,"locative, demonstrative",-ca {in} héca,b[169],
la-609-1-5,la,Lakota,lako1247,lkt,609,"locative, demonstrative",-ca {in} kákheca,b[279],
la-609-1-6,la,Lakota,lako1247,lkt,609,"locative, demonstrative",-ca {in} léca,b[323],
la-609-1-7,la,Lakota,lako1247,lkt,609,"locative, demonstrative",-ca {in} léceca,b[323],
la-609-1-8,la,Lakota,lako1247,lkt,609,"locative, demonstrative",-ca {in} séca,b[453a],
la-609-1-9,la,Lakota,lako1247,lkt,609,"locative, demonstrative",-ca {in} tohą́keca,b[493],
la-609-1-10,la,Lakota,lako1247,lkt,609,"locative, demonstrative",-ca {in} itókeca,b[241],
la-609-1-11,la,Lakota,lako1247,lkt,609,"locative, demonstrative",-ca {in} tónakeca,b[499],
wi-609-1-1,wi,Hoocąk,hoch1243,win,609,"locative, demonstrative",-gá {in} hagá,km[554],
wi-609-1-2,wi,Hoocąk,hoch1243,win,609,"locative, demonstrative",-ga {in} haga,km[1677],
wi-609-1-3,wi,Hoocąk,hoch1243,win,609,"locative, demonstrative",-ga {in} jaaną́ga,km[4006],
wi-609-1-4,wi,Hoocąk,hoch1243,win,609,"locative, demonstrative",-ga {in} jaanąga,,
wi-609-1-5,wi,Hoocąk,hoch1243,win,609,"locative, demonstrative",-ga {in} žeeną́ga,,
wi-609-1-6,wi,Hoocąk,hoch1243,win,609,"locative, demonstrative",-ga {in} žeenąga,,
ks-609-1-1,ks,Kanza/Kaw,kans1243,ksk,609,"locative, demonstrative","-ga {in} šéga, šegá",rr,
ks-609-1-2,ks,Kanza/Kaw,kans1243,ksk,609,"locative, demonstrative",-gá {in} yegá,rr,
ks-609-1-3,ks,Kanza/Kaw,kans1243,ksk,609,"locative, demonstrative",-gá- {in} yegáha,rr,
os-609-1-1,os,Osage,osag1243,osa,609,"locative, demonstrative",-ka {in} ṭsé-ga,lf[158b],
qu-609-1-1,qu,Quapaw,quap1242,qua,609,"locative, demonstrative",-šeka,rr,
bi-609-1-1,bi,Biloxi,bilo1248,bll,609,"locative, demonstrative",-ká {in} yañká,ds[290a],
bi-609-2-1,bi,Biloxi,bilo1248,bll,609,"locative, demonstrative",-ká {in} tuká,ds[281b],
