ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-366-1-1,psi,Proto-Siouan,,sio,366,seven (1),*ša•kú•pa,,
pch-366-1-1,pch,Proto-Crow-Hidatsa,,,366,seven (1),*šáhpua < possible *šákupVhV,,
pse-366-1-1,pse,Proto-Southeastern,,,366,seven (1),*sa•ku•mį,,
cr-366-1-1,cr,Crow,crow1244,cro,366,seven (1),sáhpua,gg[55];dec[82],
hi-366-1-1,hi,Hidatsa,hida1246,hid,366,seven (1),šáhpua,j,
ma-366-1-1,ma,Mandan,mand1446,mhq,366,seven (1),kú•pa,c,
pda-366-1-1,pda,Proto-Dakota,,,366,seven (1),*šakówį,,
pwc-366-1-1,pwc,Proto-Hoocąk-Chiwere,,,366,seven (1),*ša•k-,,
la-366-1-1,la,Lakota,lako1247,lkt,366,seven (1),šákowį ~ šakówį,c,
da-366-1-1,da,Dakota,dako1258,dak,366,seven (1),šákowį ~ šakówį,r[440],
ch-366-1-1,ch,Chiwere,iowa1245,iow,366,seven (1),są́ʔhmą,c,
ch-366-1-2,ch,Chiwere,iowa1245,iow,366,seven (1),sáhmą ~ šáhmą,rr,
ch-366-1-3,ch,Chiwere,iowa1245,iow,366,seven (1),sá•hmą ~ sáhmą,rr,
wi-366-1-1,wi,Hoocąk,hoch1243,win,366,seven (1),šaagóowį,km[2900],
wi-366-1-2,wi,Hoocąk,hoch1243,win,366,seven (1),šaagoowį,,
of-366-1-1,of,Ofo,ofoo1242,ofo,366,seven (1),fạ́kumĭ,ds[323b],
of-366-2-1,of,Ofo,ofoo1242,ofo,366,seven (1),fA´kumî,sw[485],
tu-366-1-1,tu,Tutelo,tute1247,tta,366,seven (1),"saagom; sagomēi, sāgōmią, sagomíñk",n;h,
tu-366-2-1,tu,Tutelo,tute1247,tta,366,seven (1),s’gúm,hw,
tu-366-2-2,tu,Tutelo,tute1247,tta,366,seven (1),sakų́,sapir,
tu-366-2-3,tu,Tutelo,tute1247,tta,366,seven (1),sagóm,frachtenberg,
