ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-568-1-1,psi,Proto-Siouan,,sio,568,"moist (1), soft, wet",*Ró•(-he)(-ka),,
pch-568-1-1,pch,Proto-Crow-Hidatsa,,,568,"moist (1), soft, wet",*irú(-ka),,
pmv-568-1-1,pmv,Proto-Mississipi-Valley,,,568,"moist (1), soft, wet",*Ró•h-ka,,
cr-568-1-1,cr,Crow,crow1244,cro,568,"moist (1), soft, wet",ilúka,rg;gg[88];dec[104],
cr-568-1-2,cr,Crow,crow1244,cro,568,"moist (1), soft, wet",irúššiši,gg[88],
cr-568-1-3,cr,Crow,crow1244,cro,568,"moist (1), soft, wet",ilússhishi,,
hi-568-1-1,hi,Hidatsa,hida1246,hid,568,"moist (1), soft, wet",iru,awj,
hi-568-1-2,hi,Hidatsa,hida1246,hid,568,"moist (1), soft, wet",irúka,awj,
hi-568-1-3,hi,Hidatsa,hida1246,hid,568,"moist (1), soft, wet",irúkšitE,awj,
ma-568-1-1,ma,Mandan,mand1446,mhq,568,"moist (1), soft, wet",óro,rh[129],
pda-568-1-1,pda,Proto-Dakota,,,568,"moist (1), soft, wet",*Ró,,
pwc-568-1-1,pwc,Proto-Hoocąk-Chiwere,,,568,"moist (1), soft, wet",*Ró•(-khe),,
pdh-568-1-1,pdh,Proto-Dhegiha,,,568,"moist (1), soft, wet",*Róhka,,
la-568-1-1,la,Lakota,lako1247,lkt,568,"moist (1), soft, wet",thaló,rtc,
la-568-1-2,la,Lakota,lako1247,lkt,568,"moist (1), soft, wet",ločhį́,rtc,
la-568-1-3,la,Lakota,lako1247,lkt,568,"moist (1), soft, wet",lo,ej,
da-568-1-1,da,Dakota,dako1258,dak,568,"moist (1), soft, wet",do,srr[108b],
da-568-1-2,da,Dakota,dako1258,dak,568,"moist (1), soft, wet",dó,,
ch-568-1-1,ch,Chiwere,iowa1245,iow,568,"moist (1), soft, wet",tó•khe,rr,
ot-568-1-1,ot,Otoe,iowa1245,iow,568,"moist (1), soft, wet",dó•khe,rr,
ot-568-1-2,ot,Otoe,iowa1245,iow,568,"moist (1), soft, wet",ulóðe,gmsf,
wi-568-1-1,wi,Hoocąk,hoch1243,win,568,"moist (1), soft, wet",tooké,km[3133],
wi-568-1-2,wi,Hoocąk,hoch1243,win,568,"moist (1), soft, wet",tooke,,
op-568-1-1,op,Omaha-Ponca,omah1247,oma,568,"moist (1), soft, wet",nókka,rr,
ks-568-1-1,ks,Kanza/Kaw,kans1243,ksk,568,"moist (1), soft, wet",dókka,rr,
os-568-1-1,os,Osage,osag1243,osa,568,"moist (1), soft, wet",dóḳa,lf[38a],
qu-568-1-1,qu,Quapaw,quap1242,qua,568,"moist (1), soft, wet",tókka,rr,
bi-568-1-1,bi,Biloxi,bilo1248,bll,568,"moist (1), soft, wet","kŭdotcí, kûdótci",ds[216a],
