ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psc-519-1-1,psc,Proto-Siouan-Catawba,,,519,one (1),*rų•-,,
psi-519-1-1,psi,Proto-Siouan,,sio,519,one (1),*rų•-sa,,
pse-519-1-1,pse,Proto-Southeastern,,,519,one (1),*nų•sa,,
ca-519-1-1,ca,Catawba,cata1286,chc,519,one (1),"napę́, dəpę",ks[171];sp,
wo-519-1-1,wo,Woccon,wocc1242,xwc,519,one (1),tonne,lawson,
wo-519-1-2,wo,Woccon,wocc1242,xwc,519,one (1),soone noponne,lawson,
cr-519-1-1,cr,Crow,crow1244,cro,519,one (1),hawáta,rg,
hi-519-1-1,hi,Hidatsa,hida1246,hid,519,one (1),"ruwáca, nuwáca",awj,
pbo-519-1-1,pbo,Proto-Biloxi-Ofo,,,519,one (1),*nǫ́sa,,
qu-519-1-1,qu,Quapaw,quap1242,qua,519,one (1),nǫxtį,jod,
bi-519-1-1,bi,Biloxi,bilo1248,bll,519,one (1),"soⁿ´sa, soⁿsá",ds[257b],
of-519-1-1,of,Ofo,ofoo1242,ofo,519,one (1),"nû´fha, nû´fhá",ds[327a],
tu-519-1-1,tu,Tutelo,tute1247,tta,519,one (1),"noñç; noñs, nosāi, noñsa",n;hh[20],
tu-519-1-2,tu,Tutelo,tute1247,tta,519,one (1),blǭs,sapir[296],
tu-519-1-3,tu,Tutelo,tute1247,tta,519,one (1),nǭs,sapir[296],
tu-519-1-4,tu,Tutelo,tute1247,tta,519,one (1),noⁿs,frachtenberg[16],
