ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-919-1-1,psi,Proto-Siouan,,sio,919,demonstrative (1),*ha,,
pmv-919-1-1,pmv,Proto-Mississipi-Valley,,,919,demonstrative (1),*-ha,,
ca-919-1-1,ca,Catawba,cata1286,chc,919,demonstrative (1),ha- {in} det hacerɛ,ks[128],
ca-919-1-2,ca,Catawba,cata1286,chc,919,demonstrative (1),ha- {in} yē hare,ks[128],
ca-919-1-3,ca,Catawba,cata1286,chc,919,demonstrative (1),ha-,ks[53],
ca-919-1-4,ca,Catawba,cata1286,chc,919,demonstrative (1),ha- {in} dübä´ harihiré,,
hi-919-1-1,hi,Hidatsa,hida1246,hid,919,demonstrative (1),há- {in} háwa,handv,
hi-919-1-2,hi,Hidatsa,hida1246,hid,919,demonstrative (1),há- {in} háwahi,handv,
hi-919-1-3,hi,Hidatsa,hida1246,hid,919,demonstrative (1),"ha- {in} harukhí, haruk hí•",handv;j,
pdh-919-1-1,pdh,Proto-Dhegiha,,,919,demonstrative (1),*-ha,,
ch-919-1-1,ch,Chiwere,iowa1245,iow,919,demonstrative (1),há- {in} háʔe,marsh,
ch-919-1-2,ch,Chiwere,iowa1245,iow,919,demonstrative (1),há-,jgt92[1259],
ch-919-1-3,ch,Chiwere,iowa1245,iow,919,demonstrative (1),há- {in} há aré / haré,jgt92[1260],
ch-919-1-4,ch,Chiwere,iowa1245,iow,919,demonstrative (1),há-,jgt92[2537],
ch-919-1-5,ch,Chiwere,iowa1245,iow,919,demonstrative (1),há- {in} hádare,jgt92[2540],
ch-919-1-6,ch,Chiwere,iowa1245,iow,919,demonstrative (1),-há,jgt92[2542],
ch-919-1-7,ch,Chiwere,iowa1245,iow,919,demonstrative (1),-há {in} nahá/ nanhá,jgt92[2022],
ch-919-1-8,ch,Chiwere,iowa1245,iow,919,demonstrative (1),-há-,jgt92[3206];lwr,
ch-919-1-9,ch,Chiwere,iowa1245,iow,919,demonstrative (1),-há- {in} nahá^e,,
ch-919-1-10,ch,Chiwere,iowa1245,iow,919,demonstrative (1),-há-,,
ch-919-1-11,ch,Chiwere,iowa1245,iow,919,demonstrative (1),-há- {in} naháre,,
ch-919-1-12,ch,Chiwere,iowa1245,iow,919,demonstrative (1),-há,,
ch-919-1-13,ch,Chiwere,iowa1245,iow,919,demonstrative (1),-há {in} jehá,,
ch-919-1-14,ch,Chiwere,iowa1245,iow,919,demonstrative (1),-há-,,
ch-919-1-15,ch,Chiwere,iowa1245,iow,919,demonstrative (1),-há- {in} roháda; roháta,,
op-919-1-1,op,Omaha-Ponca,omah1247,oma,919,demonstrative (1),ðégiha,,
ks-919-1-1,ks,Kanza/Kaw,kans1243,ksk,919,demonstrative (1),yegáha,,
os-919-1-1,os,Osage,osag1243,osa,919,demonstrative (1),ðekáha,,
