ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-502-1-1,psi,Proto-Siouan,,sio,502,peek,*-sʔį́•,,
pch-502-1-1,pch,Proto-Crow-Hidatsa,,,502,peek,*cí•ši,,
pmv-502-1-1,pmv,Proto-Mississipi-Valley,,,502,peek,*o-(ka)-sʔį,,
cr-502-1-1,cr,Crow,crow1244,cro,502,peek,áatchiichi,gg[3],
cr-502-1-2,cr,Crow,crow1244,cro,502,peek,chíitdee,gg[37],
hi-502-1-1,hi,Hidatsa,hida1246,hid,502,peek,a•kci•ši,awj,
hi-502-1-2,hi,Hidatsa,hida1246,hid,502,peek,cí•ši,awj,
pda-502-1-1,pda,Proto-Dakota,,,502,peek,*o-ká-sʔį,,
pwc-502-1-1,pwc,Proto-Hoocąk-Chiwere,,,502,peek,*-sʔį,,
pdh-502-1-1,pdh,Proto-Dhegiha,,,502,peek,*okásʔį,,
la-502-1-1,la,Lakota,lako1247,lkt,502,peek,éyokasʔį,eb[146],
la-502-1-2,la,Lakota,lako1247,lkt,502,peek,okásʔį,eb[385],
la-502-1-3,la,Lakota,lako1247,lkt,502,peek,wásʔį,ej,
ch-502-1-1,ch,Chiwere,iowa1245,iow,502,peek,ótxiN,jgt92[199],
wi-502-1-1,wi,Hoocąk,hoch1243,win,502,peek,hoisʔį́-,km[1324],
wi-502-1-2,wi,Hoocąk,hoch1243,win,502,peek,hois’į,,
op-502-1-1,op,Omaha-Ponca,omah1247,oma,502,peek,uga•s’iⁿ,,
ks-502-1-1,ks,Kanza/Kaw,kans1243,ksk,502,peek,ogácʔį,rr,
os-502-1-1,os,Osage,osag1243,osa,502,peek,u-gá-ṭs’iⁿ,lf[168b],
qu-502-1-1,qu,Quapaw,quap1242,qua,502,peek,okásʔį,rr,
bi-502-1-1,bi,Biloxi,bilo1248,bll,502,peek,ákûdûksáye,ds[216b],
