ID,Language_ID,Language_name,Language_glottocode,Language_iso,Parameter_ID,Parameter_name,Value,Source,Comment
psi-1044-1-1,psi,Proto-Siouan,,sio,1044,break off (2),*-ksE,,
pmv-1044-1-1,pmv,Proto-Mississipi-Valley,,,1044,break off (2),*ksE,,
ca-1044-1-1,ca,Catawba,cata1286,chc,1044,break off (2),sę,ks,
pda-1044-1-1,pda,Proto-Dakota,,,1044,break off (2),*-ksA,,
pdh-1044-1-1,pdh,Proto-Dhegiha,,,1044,break off (2),*-se,,
la-1044-1-1,la,Lakota,lako1247,lkt,1044,break off (2),"-ksA´, pa-",b[429a],
la-1044-1-2,la,Lakota,lako1247,lkt,1044,break off (2),"-ksA´, wa-",b[533a],
la-1044-1-3,la,Lakota,lako1247,lkt,1044,break off (2),"-ksA´, wo-",b[604a],
la-1044-1-4,la,Lakota,lako1247,lkt,1044,break off (2),"-ksA, wó-",b[604a],
la-1044-1-5,la,Lakota,lako1247,lkt,1044,break off (2),"-ksA´, ya-",b[623a],
la-1044-1-6,la,Lakota,lako1247,lkt,1044,break off (2),"-ksA´, yu-",b[642a],
la-1044-1-7,la,Lakota,lako1247,lkt,1044,break off (2),"-ksA, aká-",b[68a],
la-1044-1-8,la,Lakota,lako1247,lkt,1044,break off (2),"-ksA´, na-",b[350a],
la-1044-1-9,la,Lakota,lako1247,lkt,1044,break off (2),kse,ej,
st-1044-1-1,st,Stoney,ston1242,sto,1044,break off (2),-kθa,pas,
op-1044-1-1,op,Omaha-Ponca,omah1247,oma,1044,break off (2),thiçe,sw[53],
ks-1044-1-1,ks,Kanza/Kaw,kans1243,ksk,1044,break off (2),basé,rr,
ks-1044-1-2,ks,Kanza/Kaw,kans1243,ksk,1044,break off (2),báse,rr,
ks-1044-1-3,ks,Kanza/Kaw,kans1243,ksk,1044,break off (2),bóse,jod,
ks-1044-1-4,ks,Kanza/Kaw,kans1243,ksk,1044,break off (2),büsé,jod,
ks-1044-1-5,ks,Kanza/Kaw,kans1243,ksk,1044,break off (2),gasé,rr,
ks-1044-1-6,ks,Kanza/Kaw,kans1243,ksk,1044,break off (2),nąsé,rr,
ks-1044-1-7,ks,Kanza/Kaw,kans1243,ksk,1044,break off (2),yasé,rr,
ks-1044-1-8,ks,Kanza/Kaw,kans1243,ksk,1044,break off (2),yüsé,rr,
os-1044-1-1,os,Osage,osag1243,osa,1044,break off (2),báçe,lf[18b],
qu-1044-1-1,qu,Quapaw,quap1242,qua,1044,break off (2),ánase,rr,
qu-1044-1-2,qu,Quapaw,quap1242,qua,1044,break off (2),disé,rr,
qu-1044-1-3,qu,Quapaw,quap1242,qua,1044,break off (2),páse,rr,
bi-1044-1-1,bi,Biloxi,bilo1248,bll,1044,break off (2),ksĕ´di,ds[213a],
bi-1044-1-2,bi,Biloxi,bilo1248,bll,1044,break off (2),naksĕ´di,ds[213a],
